Geneid	1AS	1AW	1BS	1BW	1CS	1CW	1DS	1DW	2AS	2AW	2BS	2BW	2CS	2CW	2DS	2DW	3AS	3AW	3BS	3BW	3CS	3CW	3DS	3DW
evm.model.scf7180000357405.8	43	333	81	0	0	0	0	0	658	0	0	0	0	364	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000357405.15	40	193	93	0	0	0	0	0	640	0	0	0	0	250	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357405.11	20	165	64	0	0	0	0	0	474	0	0	0	0	233	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357405.6	5	20	15	0	0	0	0	0	67	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357405.16	72	299	132	0	0	0	0	0	1066	0	0	0	0	332	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357405.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357405.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357405.3	128	392	117	0	0	0	0	0	1724	0	0	0	0	556	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000357405.9	61	428	135	0	0	0	0	0	950	0	0	0	0	453	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000357405.2	60	239	93	0	0	0	0	0	793	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357405.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357405.7	284	2011	599	0	0	0	0	0	4493	0	0	0	0	2076	0	0	0	0	0	2	0	0	50	0
evm.model.scf7180000357405.1	39	313	81	0	0	0	0	0	762	0	0	0	0	329	0	0	0	0	0	1	0	0	8	0
evm.model.scf7180000357405.17	53	316	86	0	0	0	0	0	861	0	0	0	0	384	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000357405.4	48	184	42	0	0	0	0	0	408	0	0	0	0	207	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000357405.10	92	611	238	0	0	0	0	0	1631	0	0	0	0	795	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000357405.23	63	881	233	0	0	0	0	0	1356	0	0	0	0	729	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000357405.20	6	39	7	0	0	0	0	0	115	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356249.12	6	48	9	0	0	0	0	0	97	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356249.3	80	520	146	0	0	0	0	0	1095	0	0	0	0	624	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356249.2	20	141	31	0	0	0	0	0	311	0	0	0	0	147	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356249.8	89	439	158	0	0	0	0	0	1368	0	0	0	0	935	0	0	0	0	0	0	0	0	20	0
evm.model.scf7180000356249.4	5	47	18	0	0	0	0	0	112	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356249.13	34	274	70	0	0	0	0	0	600	0	0	0	0	318	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356249.7	60	518	146	0	0	0	0	0	1034	0	0	0	0	339	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000356249.1	13	179	24	0	0	0	0	0	200	0	0	0	0	74	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356249.11	83	569	180	0	0	0	0	0	1298	0	0	0	0	898	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000356249.10	1	25	12	0	0	0	0	0	83	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356249.9	28	265	43	0	0	0	0	0	402	0	0	0	0	250	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000355063.4	2	35	3	0	0	0	0	0	56	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355063.3	17	46	10	0	0	0	0	0	91	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355063.2	3	49	15	0	0	0	0	0	85	0	0	0	0	24	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355063.1	15	111	43	0	0	0	0	0	235	0	0	0	0	129	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355063.5	2	35	10	0	0	0	0	0	86	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356813.2	150	1033	311	0	0	0	0	0	2676	0	0	0	0	1507	0	0	0	0	0	1	0	0	10	0
evm.model.scf7180000356813.3	62	330	87	0	0	0	0	0	724	0	0	0	0	294	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000356813.15	23	203	54	0	0	0	0	0	634	0	0	0	0	318	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000356813.13	8	56	12	0	0	0	0	0	115	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356813.1	11	76	4	0	0	0	0	0	141	0	0	0	0	63	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356813.14	41	354	86	0	0	0	0	0	949	0	0	0	0	519	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000356813.16	49	382	80	0	0	0	0	0	756	0	0	0	0	507	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000356813.11	122	1287	404	0	0	0	0	0	1788	0	0	0	0	1459	0	0	0	0	0	0	0	0	17	0
evm.model.scf7180000356813.10	14	67	24	0	0	0	0	0	211	0	0	0	0	80	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356813.9	0	9	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356813.12	1	9	4	0	0	0	0	0	15	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356813.5	114	668	204	0	0	0	0	0	1779	0	0	0	0	1128	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000356813.6	7	35	7	0	0	0	0	0	66	0	0	0	0	46	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356813.8	427	2425	747	0	0	0	0	0	2849	0	0	0	0	4013	0	0	0	0	0	1	0	0	61	0
evm.model.scf7180000348710.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.20	2	18	2	0	0	0	0	0	21	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348710.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356330.1	12	54	28	0	0	0	0	0	186	0	0	0	0	50	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353799.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353799.11	7	49	13	0	0	0	0	0	106	0	0	0	0	42	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353799.10	3	36	9	0	0	0	0	0	93	0	0	0	0	29	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353799.4	10	64	19	0	0	0	0	0	125	0	0	0	0	46	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353799.5	64	333	149	0	0	0	0	0	785	0	0	0	0	288	0	0	0	0	0	0	0	0	18	0
evm.model.scf7180000353799.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353799.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353799.8	3	31	6	0	0	0	0	0	48	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353799.1	3	69	7	0	0	0	0	0	53	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353799.14	316	1932	590	0	0	0	0	0	4960	0	0	0	0	2779	0	0	0	0	0	0	0	0	40	0
evm.model.scf7180000355141.2	2	37	8	0	0	0	0	0	106	0	0	0	0	38	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357191.3	3	16	6	0	0	0	0	0	84	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357191.2	1	5	3	0	0	0	0	0	23	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357191.1	14	72	17	0	0	0	0	0	189	0	0	0	0	142	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000347607.2	17	165	34	0	0	0	0	0	438	0	0	0	0	224	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000347607.1	7	22	12	0	0	0	0	0	36	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000347607.4	54	296	74	0	0	0	0	0	716	0	0	0	0	407	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000347607.3	1	27	7	0	0	0	0	0	31	0	0	0	0	20	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353271.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.18	0	13	10	0	0	0	0	0	87	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.17	6	13	4	0	0	0	0	0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.33	12	161	42	0	0	0	0	0	244	0	0	0	0	111	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353271.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.15	22	180	25	0	0	0	0	0	242	0	0	0	0	133	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353271.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.14	40	415	73	0	0	0	0	0	534	0	0	0	0	279	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353271.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.19	76	849	176	0	0	0	0	0	1203	0	0	0	0	560	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000353271.23	12	34	11	0	0	0	0	0	95	0	0	0	0	27	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353271.13	332	3999	601	0	0	0	0	0	4416	0	0	0	0	2965	0	0	0	0	0	0	0	0	38	0
evm.model.scf7180000353271.16	41	409	98	0	0	0	0	0	552	0	0	0	0	488	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000353271.3	51	235	84	0	0	0	0	0	621	0	0	0	0	420	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353271.10	1	25	6	0	0	0	0	0	50	0	0	0	0	31	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353271.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.2	12	83	23	0	0	0	0	0	238	0	0	0	0	165	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353271.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.8	47	256	87	0	0	0	0	0	646	0	0	0	0	282	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353271.7	91	579	129	0	0	0	0	0	981	0	0	0	0	913	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000353271.30	16	140	27	0	0	0	0	0	165	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.11	118	574	151	0	0	0	0	0	1401	0	0	0	0	420	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000353271.26	12	38	4	0	0	0	0	0	82	0	0	0	0	36	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353271.32	53	439	130	0	0	0	0	0	1122	0	0	0	0	693	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353271.9	275	2347	589	0	0	0	0	0	4649	0	0	0	0	2766	0	0	0	1	0	1	0	0	60	0
evm.model.scf7180000353271.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353271.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354315.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354315.3	48	286	97	0	0	0	0	0	748	0	0	0	0	334	0	0	0	0	0	1	0	0	5	0
evm.model.scf7180000354315.8	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354315.4	10	72	21	0	0	0	0	0	196	0	0	0	0	110	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354315.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354315.5	76	479	161	0	0	0	0	0	1323	0	0	0	0	607	0	0	0	0	0	0	0	0	21	0
evm.model.scf7180000354315.7	164	1344	405	0	0	0	0	0	2942	0	0	0	0	1490	0	0	0	0	0	0	0	0	27	0
evm.model.scf7180000354315.1	6	22	29	0	0	0	0	0	174	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354315.2	15	74	26	0	0	0	0	0	180	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354315.6	47	389	115	0	0	0	0	0	742	0	0	0	0	550	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000354722.1	9	43	13	0	0	0	0	0	93	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354127.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354127.7	10	45	18	0	0	0	0	0	118	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354127.6	37	125	28	0	0	0	0	0	304	0	0	0	0	213	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354127.10	5	1	7	0	0	0	0	0	5	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354127.2	10	44	9	0	0	0	0	0	78	0	0	0	0	47	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354127.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354127.1	8	106	28	0	0	0	0	0	192	0	0	0	0	105	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000354127.11	1	2	1	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354127.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346455.3	2	30	8	0	0	0	0	0	65	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346455.4	19	148	45	0	0	0	0	0	369	0	0	0	0	104	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000346455.1	1	10	1	0	0	0	0	0	25	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346455.5	18	64	11	0	0	0	0	0	141	0	0	0	0	69	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000345981.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345981.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345981.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.22	64	675	124	0	0	0	0	0	1234	0	0	0	0	691	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000356217.15	0	0	0	0	0	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.18	13	56	19	0	0	0	0	0	223	0	0	0	0	127	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356217.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.32	14	81	20	0	0	0	0	0	198	0	0	0	0	104	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356217.29	108	636	147	0	0	0	0	0	1306	0	0	0	0	873	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000356217.7	148	1337	374	0	0	0	0	0	2723	0	0	0	0	1670	0	1	0	0	0	0	0	0	30	0
evm.model.scf7180000356217.34	357	2792	735	0	0	0	0	0	5847	0	0	0	0	3079	0	0	0	0	0	4	0	0	36	0
evm.model.scf7180000356217.23	10	81	26	0	0	0	0	0	163	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.2	697	3826	1126	0	0	0	0	0	9997	0	0	0	0	3985	0	0	0	0	0	0	0	0	98	0
evm.model.scf7180000356217.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.6	244	1953	526	0	0	0	0	0	3872	0	0	0	0	2408	0	0	0	0	0	0	0	0	42	0
evm.model.scf7180000356217.31	14	137	28	0	0	0	0	0	231	0	0	0	0	160	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356217.21	41	174	69	0	0	0	0	0	567	0	0	0	1	245	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000356217.3	12	62	33	0	0	0	0	0	180	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.27	30	238	78	0	0	0	0	0	454	0	0	0	0	238	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356217.12	18	213	38	0	0	0	0	0	307	0	0	0	0	259	0	0	0	0	0	1	0	0	4	0
evm.model.scf7180000356217.10	179	1585	431	0	0	0	0	0	3282	0	0	0	0	1997	0	0	0	0	0	1	0	0	30	0
evm.model.scf7180000356217.20	22	215	57	0	0	0	0	0	421	0	0	0	0	226	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356217.26	37	193	56	0	0	0	0	0	381	0	0	0	0	217	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356217.19	19	61	42	0	0	0	0	0	248	0	0	0	0	122	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356217.35	15	86	28	0	0	0	0	0	222	0	0	0	0	81	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356217.16	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.25	14	18	11	0	0	0	0	0	77	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356217.28	1	33	6	0	0	0	0	0	44	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356217.17	18	110	51	0	0	0	0	0	248	0	0	0	0	174	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356217.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.9	15	134	32	0	0	0	0	0	249	0	0	0	0	94	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356554.40	5	82	27	0	0	0	0	0	155	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.8	29	113	45	0	0	0	0	0	495	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.32	3	13	5	0	0	0	0	0	22	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356554.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.33	5	48	13	0	0	0	0	0	90	0	0	0	0	49	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356554.21	16	125	47	0	0	0	0	0	236	0	0	0	0	206	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000356554.10	85	482	172	0	0	0	0	0	1333	0	0	0	0	747	0	0	0	0	0	1	0	0	10	0
evm.model.scf7180000356554.11	5	50	9	0	0	0	0	0	103	0	0	0	0	51	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356554.7	231	995	408	0	0	0	0	0	3646	0	0	0	0	1588	0	0	0	1	0	0	0	0	37	0
evm.model.scf7180000356554.29	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.6	91	688	181	0	0	0	0	0	1321	0	0	0	0	783	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000356554.42	86	599	157	0	0	0	0	0	1305	0	0	0	0	780	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000356554.18	68	542	132	0	0	0	0	0	854	0	0	0	0	680	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000356554.25	139	856	204	0	0	0	0	0	1773	0	0	0	0	1184	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000356554.4	26	201	70	0	0	0	0	0	598	0	0	0	0	177	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000356554.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.27	76	262	84	0	0	0	0	0	674	0	0	0	0	327	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000356554.26	2	22	11	0	0	0	0	0	87	0	0	0	0	47	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356554.20	43	470	112	0	0	0	0	0	725	0	0	0	0	465	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000356554.30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.23	6	14	1	0	0	0	0	0	51	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.35	120	738	240	0	0	0	0	0	1910	0	0	0	0	931	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000356554.34	229	1073	389	0	0	0	0	0	2889	0	0	0	0	1499	0	0	0	0	0	0	0	0	36	0
evm.model.scf7180000356554.13	83	634	301	0	0	0	0	0	2177	0	0	0	0	1089	0	0	0	0	0	3	0	0	10	0
evm.model.scf7180000356554.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.22	2	26	6	0	0	0	0	0	39	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.16	51	489	109	0	0	0	0	0	805	0	0	0	0	606	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000356554.31	1	12	0	0	0	0	0	0	21	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356554.24	99	432	155	0	0	0	0	0	1403	0	0	0	0	514	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000356554.12	176	1049	356	0	0	0	0	0	2694	0	0	0	0	1558	0	0	0	0	0	0	0	0	21	0
evm.model.scf7180000356554.14	2	39	11	0	0	0	0	0	98	0	0	0	0	22	0	0	0	0	0	1	0	0	2	0
evm.model.scf7180000356110.23	4	25	6	0	0	0	0	0	62	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.17	96	385	150	0	0	0	0	0	1314	0	0	0	0	692	0	0	0	0	0	0	0	0	17	0
evm.model.scf7180000356110.1	21	232	70	0	0	0	0	0	683	0	0	0	0	551	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.30	6	44	15	0	0	0	0	0	124	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.35	1	10	4	0	0	0	0	0	41	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.14	4	99	21	0	0	0	0	0	145	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.20	112	623	182	0	0	0	0	0	1544	0	0	0	0	899	0	0	0	0	0	0	0	0	23	0
evm.model.scf7180000356110.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.11	5	93	23	0	0	0	0	0	270	0	0	0	0	84	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356110.25	54	297	83	0	0	0	0	0	836	0	0	0	0	350	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000356110.34	22	148	51	0	0	0	0	0	358	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.18	91	539	159	0	0	0	0	0	1315	0	0	0	0	846	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000356110.12	74	591	168	0	0	0	0	0	1348	0	0	0	0	749	0	1	0	0	0	0	0	0	13	0
evm.model.scf7180000356110.22	32	255	81	0	0	0	0	0	523	0	0	0	0	294	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356110.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.21	186	1204	342	0	0	0	0	0	2739	0	0	0	0	1363	0	0	0	0	0	0	0	0	29	0
evm.model.scf7180000356110.36	97	630	214	0	0	0	0	0	1391	0	0	0	0	613	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000356110.29	11	40	7	0	0	0	0	0	71	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356110.32	144	1069	282	0	0	0	0	0	2104	0	0	0	0	1177	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000356110.10	71	405	131	0	0	0	0	0	1053	0	0	0	0	472	0	0	0	0	0	2	0	0	14	0
evm.model.scf7180000356110.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
