ID,Description,GeneRatio,BgRatio,pvalue,OddsRatio,Count,TermSize,GeneIDs,p.adjust,TERM,ONTOLOGY
GO:0030030,cell projection organization,6/38,990/8282,0.2986701114532493,1.383318572570714,6,990,Montipora_capitata_HIv3___RNAseq.g40803.t1/Montipora_capitata_HIv3___RNAseq.g25137.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g25143.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1/Montipora_capitata_HIv3___RNAseq.g14940.t1,0.7932439784629876,cell projection organization,BP
GO:0071944,cell periphery,11/38,2003/8282,0.30114507635239923,1.2786297673826152,11,2003,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___RNAseq.g25137.t1/Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g25143.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.7932439784629876,cell periphery,CC
GO:0051345,positive regulation of hydrolase activity,3/38,421/8282,0.30420462584646873,1.604655136981894,3,421,Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1,0.7932439784629876,positive regulation of hydrolase activity,BP
GO:0003690,double-stranded DNA binding,3/38,423/8282,0.30675455404737656,1.5966062758249266,3,423,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___TS.g26714.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.7932439784629876,double-stranded DNA binding,MF
GO:0015075,monoatomic ion transmembrane transporter activity,3/38,425/8282,0.30930588978220264,1.5886336819159563,3,425,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g16805.t1,0.7932439784629876,monoatomic ion transmembrane transporter activity,MF
GO:0071310,cellular response to organic substance,7/38,1213/8282,0.3180562386857915,1.3177160795768932,7,1213,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___RNAseq.g25137.t1/Montipora_capitata_HIv3___RNAseq.g21911.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g25143.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.7932439784629876,cellular response to organic substance,BP
GO:1901137,carbohydrate derivative biosynthetic process,3/38,432/8282,0.3182449366860761,1.5613148516866888,3,432,Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g33912.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1,0.7932439784629876,carbohydrate derivative biosynthetic process,BP
GO:0005615,extracellular space,3/38,432/8282,0.3182449366860761,1.5613148516866888,3,432,Montipora_capitata_HIv3___RNAseq.g663.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.7932439784629876,extracellular space,CC
GO:0080090,regulation of primary metabolic process,15/38,2871/8282,0.3204318258710609,1.230308497720483,15,2871,Montipora_capitata_HIv3___RNAseq.g11431.t1/Montipora_capitata_HIv3___RNAseq.g30422.t1/Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g21911.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g28405.t2/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g8826.t1/Montipora_capitata_HIv3___RNAseq.g44321.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.7932439784629876,regulation of primary metabolic process,BP
GO:0090407,organophosphate biosynthetic process,3/38,434/8282,0.3208011444428292,1.5536724305137937,3,434,Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g33912.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1,0.7932439784629876,organophosphate biosynthetic process,BP
GO:0019899,enzyme binding,8/38,1423/8282,0.3239803732953207,1.28692967548929,8,1423,Montipora_capitata_HIv3___RNAseq.g11431.t1/Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1/Montipora_capitata_HIv3___RNAseq.g8826.t1,0.7932439784629876,enzyme binding,MF
GO:0019901,protein kinase binding,3/38,437/8282,0.3246368512169585,1.5423408544922002,3,437,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1,0.7932439784629876,protein kinase binding,MF
GO:0009117,nucleotide metabolic process,3/38,439/8282,0.3271947528788316,1.5348730985884025,3,439,Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g33912.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1,0.7932439784629876,nucleotide metabolic process,BP
