ID,Description,GeneRatio,BgRatio,pvalue,OddsRatio,Count,TermSize,GeneIDs,p.adjust,TERM,ONTOLOGY
GO:1903409,reactive oxygen species biosynthetic process,3/79,18/8363,5.977479551673803e-4,21.72000207610883,3,18,Montipora_capitata_HIv3___RNAseq.g44519.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___RNAseq.g37450.t2,0.2788274762272938,reactive oxygen species biosynthetic process,BP
GO:0017171,serine hydrolase activity,5/79,74/8363,6.409827039707904e-4,8.038439337469168,5,74,Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g20771.t1/Montipora_capitata_HIv3___RNAseq.g20807.t2/Montipora_capitata_HIv3___RNAseq.g14625.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2,0.2788274762272938,serine hydrolase activity,MF
GO:0004623,phospholipase A2 activity,3/79,24/8363,0.0014233992626408118,15.510352145082612,3,24,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1,0.355301078542832,phospholipase A2 activity,MF
GO:0006892,post-Golgi vesicle-mediated transport,5/79,91/8363,0.001633568177208423,6.4370555436030354,5,91,Montipora_capitata_HIv3___RNAseq.g12548.t1/Montipora_capitata_HIv3___RNAseq.g14155.t1/Montipora_capitata_HIv3___RNAseq.g40284.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___TS.g20607.t1,0.355301078542832,post-Golgi vesicle-mediated transport,BP
GO:0060191,regulation of lipase activity,4/79,58/8363,0.0021259020445782,8.122169817819884,4,58,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2,0.36990695575660676,regulation of lipase activity,BP
GO:0001818,negative regulation of cytokine production,5/79,106/8363,0.0031898439077398333,5.471607137219408,5,106,Montipora_capitata_HIv3___RNAseq.g44519.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g32149.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.41331152854669595,negative regulation of cytokine production,BP
GO:0009110,vitamin biosynthetic process,3/79,33/8363,0.0036099378236282274,10.847068568299038,3,33,Montipora_capitata_HIv3___RNAseq.g36845.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___TS.g6904.t1,0.41331152854669595,vitamin biosynthetic process,BP
GO:0008236,serine-type peptidase activity,4/79,68/8363,0.003800565779739733,6.844692499588249,4,68,Montipora_capitata_HIv3___RNAseq.g20771.t1/Montipora_capitata_HIv3___RNAseq.g20807.t2/Montipora_capitata_HIv3___RNAseq.g14625.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2,0.41331152854669595,serine-type peptidase activity,MF
GO:0010518,positive regulation of phospholipase activity,3/79,36/8363,0.0046292861745547585,9.863149432039366,3,36,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1,0.4152455885421894,positive regulation of phospholipase activity,BP
GO:0006775,fat-soluble vitamin metabolic process,3/79,38/8363,0.005396164568079914,9.295312592596208,3,38,Montipora_capitata_HIv3___RNAseq.g36845.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___TS.g6904.t1,0.4152455885421894,fat-soluble vitamin metabolic process,BP
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,3/79,39/8363,0.005806513595086899,9.035139386784214,3,39,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b,0.4152455885421894,regulation of phosphatidylinositol 3-kinase activity,BP
GO:0045740,positive regulation of DNA replication,3/79,40/8363,0.006235094553485882,8.790976215002397,3,40,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.4152455885421894,positive regulation of DNA replication,BP
GO:0060443,mammary gland morphogenesis,3/79,41/8363,0.006682112919069714,8.558758641193116,3,41,Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.4152455885421894,mammary gland morphogenesis,BP
GO:0010517,regulation of phospholipase activity,3/79,41/8363,0.006682112919069714,8.558758641193116,3,41,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1,0.4152455885421894,regulation of phospholipase activity,BP
GO:0043550,regulation of lipid kinase activity,3/79,43/8363,0.007632231118789544,8.129227756700743,3,43,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b,0.41635589533459383,regulation of lipid kinase activity,BP
GO:0098542,defense response to other organism,7/79,242/8363,0.007690755979933506,3.329084543920535,7,242,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g44519.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g18698.t1/Montipora_capitata_HIv3___RNAseq.g18929.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.41635589533459383,defense response to other organism,BP
GO:0060193,positive regulation of lipase activity,3/79,44/8363,0.008135689908836891,7.930209679386529,3,44,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1,0.41635589533459383,positive regulation of lipase activity,BP
GO:0046470,phosphatidylcholine metabolic process,3/79,47/8363,0.009761610389730047,7.387822559715567,3,47,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1,0.4718111688369523,phosphatidylcholine metabolic process,BP
GO:0004252,serine-type endopeptidase activity,3/79,54/8363,0.014246339010256655,6.368423104880112,3,54,Montipora_capitata_HIv3___RNAseq.g20807.t2/Montipora_capitata_HIv3___RNAseq.g14625.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2,0.6394420224426682,serine-type endopeptidase activity,MF
GO:0009108,GO:0009108,5/79,154/8363,0.015003858086534151,3.6881770524031205,5,154,Montipora_capitata_HIv3___RNAseq.g36845.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___TS.g6904.t1/Montipora_capitata_HIv3___RNAseq.g14956.t1/Montipora_capitata_HIv3___RNAseq.g37450.t2,0.6394420224426682,NA,NA
GO:0010522,regulation of calcium ion transport into cytosol,3/79,58/8363,0.0172535152774835,5.902693757439378,3,58,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1,0.6394420224426682,regulation of calcium ion transport into cytosol,BP
GO:0048193,Golgi vesicle transport,7/79,285/8363,0.017752915885778396,2.799284380299423,7,285,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g12548.t1/Montipora_capitata_HIv3___RNAseq.g14155.t1/Montipora_capitata_HIv3___RNAseq.g40284.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___RNAseq.g22408.t1/Montipora_capitata_HIv3___TS.g20607.t1,0.6394420224426682,Golgi vesicle transport,BP
GO:0060759,regulation of response to cytokine stimulus,3/79,60/8363,0.018880066841537438,5.694336012682787,3,60,Montipora_capitata_HIv3___RNAseq.g32149.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.6394420224426682,regulation of response to cytokine stimulus,BP
GO:0042742,defense response to bacterium,5/79,165/8363,0.019649231931574244,3.4297948207037265,5,165,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g44519.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g18698.t1,0.6394420224426682,defense response to bacterium,BP
GO:1903725,regulation of phospholipid metabolic process,3/79,61/8363,0.019724227056905984,5.59554333527077,3,61,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b,0.6394420224426682,regulation of phospholipid metabolic process,BP
GO:0001938,positive regulation of endothelial cell proliferation,3/79,61/8363,0.019724227056905984,5.59554333527077,3,61,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.6394420224426682,positive regulation of endothelial cell proliferation,BP
GO:0050830,defense response to Gram-positive bacterium,3/79,62/8363,0.020589013115868554,5.500097687242153,3,62,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g18698.t1,0.6394420224426682,defense response to Gram-positive bacterium,BP
GO:0098876,vesicle-mediated transport to the plasma membrane,3/79,63/8363,0.021474443888803454,5.408493523018506,3,63,Montipora_capitata_HIv3___RNAseq.g12548.t1/Montipora_capitata_HIv3___RNAseq.g40284.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b,0.6394420224426682,vesicle-mediated transport to the plasma membrane,BP
GO:1905952,regulation of lipid localization,4/79,114/8363,0.022505058897138677,3.9618438539995386,4,114,Montipora_capitata_HIv3___RNAseq.g45361.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b,0.6394420224426682,regulation of lipid localization,BP
GO:0007204,positive regulation of cytosolic calcium ion concentration,4/79,114/8363,0.022505058897138677,3.9618438539995386,4,114,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1,0.6394420224426682,positive regulation of cytosolic calcium ion concentration,BP
GO:0051924,regulation of calcium ion transport,4/79,116/8363,0.023812326325752187,3.890196923262384,4,116,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1,0.6394420224426682,regulation of calcium ion transport,BP
GO:0072593,reactive oxygen species metabolic process,3/79,66/8363,0.02425469740299776,5.148776000221808,3,66,Montipora_capitata_HIv3___RNAseq.g44519.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___RNAseq.g37450.t2,0.6394420224426682,reactive oxygen species metabolic process,BP
GO:1903169,regulation of calcium ion transmembrane transport,3/79,66/8363,0.02425469740299776,5.148776000221808,3,66,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1,0.6394420224426682,regulation of calcium ion transmembrane transport,BP
GO:0042133,neurotransmitter metabolic process,3/79,68/8363,0.026211486156082348,4.988610771211629,3,68,Montipora_capitata_HIv3___RNAseq.g20771.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___RNAseq.g37450.t2,0.6707056751703424,neurotransmitter metabolic process,BP
GO:0005795,Golgi stack,4/79,121/8363,0.027279754830617443,3.7218870660170396,4,121,Montipora_capitata_HIv3___RNAseq.g44539.t1/Montipora_capitata_HIv3___RNAseq.g24524.t1/Montipora_capitata_HIv3___RNAseq.g49962.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2,0.6731943968869569,Golgi stack,CC
GO:0004620,phospholipase activity,3/79,70/8363,0.028250780730174004,4.838911951488647,3,70,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1,0.6731943968869569,phospholipase activity,MF
GO:0051092,positive regulation of NF-kappaB transcription factor activity,3/79,71/8363,0.029301306583216835,4.767269490808359,3,71,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.6731943968869569,positive regulation of NF-kappaB transcription factor activity,BP
GO:0006766,vitamin metabolic process,4/79,124/8363,0.02949827367847253,3.6277104600144883,4,124,Montipora_capitata_HIv3___RNAseq.g36845.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___TS.g6904.t1,0.6731943968869569,vitamin metabolic process,BP
GO:0001817,regulation of cytokine production,6/79,251/8363,0.030939943573035828,2.6962378488379044,6,251,Montipora_capitata_HIv3___RNAseq.g44519.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g32149.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.6731943968869569,regulation of cytokine production,BP
GO:0032103,positive regulation of response to external stimulus,5/79,186/8363,0.03095146652353825,3.024133106303295,5,186,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g24020.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.6731943968869569,positive regulation of response to external stimulus,BP
GO:0008340,determination of adult lifespan,6/79,258/8363,0.034721298672568554,2.6192196564683043,6,258,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g15043.t1/Montipora_capitata_HIv3___RNAseq.g42608.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b/Montipora_capitata_HIv3___TS.g47745.t1,0.7221252258686991,determination of adult lifespan,BP
GO:0001936,regulation of endothelial cell proliferation,3/79,76/8363,0.034861217800557884,4.438380762118902,3,76,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7221252258686991,regulation of endothelial cell proliferation,BP
GO:0090257,regulation of muscle system process,4/79,134/8363,0.037651531082815756,3.344322362627789,4,134,Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___RNAseq.g20763.t1,0.7328898364452481,regulation of muscle system process,BP
GO:0097164,ammonium ion metabolic process,4/79,135/8363,0.03853147684267119,3.318392698956794,4,135,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1/Montipora_capitata_HIv3___RNAseq.g37450.t2,0.7328898364452481,ammonium ion metabolic process,BP
GO:0044706,multi-multicellular organism process,4/79,136/8363,0.0394232181807423,3.292855609551647,4,136,Montipora_capitata_HIv3___RNAseq.g14946.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7328898364452481,multi-multicellular organism process,BP
GO:0044070,regulation of monoatomic anion transport,3/79,80/8363,0.03967474937592626,4.205725219978229,3,80,Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7328898364452481,regulation of monoatomic anion transport,BP
GO:0051188,GO:0051188,5/79,200/8363,0.040382369997689904,2.802246903139709,5,200,Montipora_capitata_HIv3___RNAseq.g36845.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___TS.g6904.t1/Montipora_capitata_HIv3___RNAseq.g14956.t1/Montipora_capitata_HIv3___RNAseq.g37450.t2,0.7328898364452481,NA,NA
GO:0033273,response to vitamin,3/79,81/8363,0.04092837033795744,4.15111938152138,3,81,Montipora_capitata_HIv3___RNAseq.g15043.t1/Montipora_capitata_HIv3___RNAseq.g39974.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7328898364452481,response to vitamin,BP
GO:0010259,GO:0010259,6/79,270/8363,0.041879315675464504,2.496347151030412,6,270,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g15043.t1/Montipora_capitata_HIv3___RNAseq.g42608.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b/Montipora_capitata_HIv3___TS.g47745.t1,0.7328898364452481,NA,NA
GO:0044242,cellular lipid catabolic process,4/79,139/8363,0.04216926853690736,3.21851276019581,4,139,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g44719.t1/Montipora_capitata_HIv3___RNAseq.g9087.t1/Montipora_capitata_HIv3___RNAseq.g14956.t1,0.7328898364452481,cellular lipid catabolic process,BP
GO:0043488,regulation of mRNA stability,3/79,83/8363,0.043495355063281754,4.046653136259516,3,83,Montipora_capitata_HIv3___RNAseq.g42608.t1/Montipora_capitata_HIv3___RNAseq.g18929.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.7328898364452481,regulation of mRNA stability,BP
GO:0072001,renal system development,6/79,273/8363,0.04380490976454356,2.467428081475264,6,273,Montipora_capitata_HIv3___RNAseq.g2559.t1a/Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g18698.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g28116.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7328898364452481,renal system development,BP
GO:0031985,Golgi cisterna,3/79,86/8363,0.04749387946214442,3.899020032393133,3,86,Montipora_capitata_HIv3___RNAseq.g24524.t1/Montipora_capitata_HIv3___RNAseq.g49962.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2,0.7726811512760944,Golgi cisterna,CC
GO:0051345,positive regulation of hydrolase activity,8/79,428/8363,0.04816959641667925,2.1094607159759757,8,428,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g15043.t1/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g49962.t1/Montipora_capitata_HIv3___RNAseq.g18929.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.7726811512760944,positive regulation of hydrolase activity,BP
GO:0000041,transition metal ion transport,3/79,87/8363,0.04886582532621171,3.8521707602804804,3,87,Montipora_capitata_HIv3___RNAseq.g41416.t2a/Montipora_capitata_HIv3___RNAseq.g14155.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1,0.7726811512760944,transition metal ion transport,BP
GO:0016298,lipase activity,3/79,88/8363,0.05025715700025941,3.8064328403476626,3,88,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1,0.7726811512760944,lipase activity,MF
GO:0046486,glycerolipid metabolic process,6/79,283/8363,0.05062393749739929,2.375466199245797,6,283,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___TS.g50674.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1/Montipora_capitata_HIv3___RNAseq.g14956.t1,0.7726811512760944,glycerolipid metabolic process,BP
GO:0001822,kidney development,5/79,218/8363,0.05484061588697001,2.5598165676061937,5,218,Montipora_capitata_HIv3___RNAseq.g2559.t1a/Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g18698.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7832755845831314,kidney development,BP
GO:0006275,regulation of DNA replication,3/79,92/8363,0.056014198070895756,3.6338720555432475,3,92,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.7832755845831314,regulation of DNA replication,BP
GO:0043487,regulation of RNA stability,3/79,93/8363,0.057500824129291826,3.5931596149386436,3,93,Montipora_capitata_HIv3___RNAseq.g42608.t1/Montipora_capitata_HIv3___RNAseq.g18929.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.7832755845831314,regulation of RNA stability,BP
GO:0005615,extracellular space,8/79,445/8363,0.05806900039911542,2.0230393195579723,8,445,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g14946.t1/Montipora_capitata_HIv3___RNAseq.g44519.t1/Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1/Montipora_capitata_HIv3___RNAseq.g14625.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7832755845831314,extracellular space,CC
GO:0016032,viral process,4/79,155/8363,0.05860596174528948,2.8719361669014716,4,155,Montipora_capitata_HIv3___RNAseq.g26525.t1/Montipora_capitata_HIv3___RNAseq.g13857.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2/Montipora_capitata_HIv3___TS.g47745.t1,0.7832755845831314,viral process,BP
GO:0030879,mammary gland development,3/79,94/8363,0.05900616116743082,3.5525837454017584,3,94,Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7832755845831314,mammary gland development,BP
GO:0035264,multicellular organism growth,3/79,95/8363,0.060530086668682904,3.5136720543106943,3,95,Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g15188.t1,0.7832755845831314,multicellular organism growth,BP
GO:0001655,urogenital system development,6/79,297/8363,0.06121960352805518,2.257338871350904,6,297,Montipora_capitata_HIv3___RNAseq.g2559.t1a/Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g18698.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g28116.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7832755845831314,urogenital system development,BP
GO:0006937,regulation of muscle contraction,3/79,96/8363,0.06207247549006751,3.475607624727233,3,96,Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7832755845831314,regulation of muscle contraction,BP
GO:0007568,GO:0007568,8/79,454/8363,0.06380272596989246,1.9799594444689412,8,454,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g15043.t1/Montipora_capitata_HIv3___RNAseq.g42608.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___RNAseq.g15029.t1b/Montipora_capitata_HIv3___RNAseq.g39706.t2/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.7832755845831314,NA,NA
GO:0006650,glycerophospholipid metabolic process,5/79,229/8363,0.06498737593929933,2.430770154590803,5,229,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___TS.g50674.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1,0.7832755845831314,glycerophospholipid metabolic process,BP
GO:0052689,carboxylic ester hydrolase activity,3/79,98/8363,0.06521212991354862,3.4016852820145687,3,98,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1,0.7832755845831314,carboxylic ester hydrolase activity,MF
GO:0043269,regulation of monoatomic ion transport,6/79,302/8363,0.06530317677675172,2.217784157632977,6,302,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7832755845831314,regulation of monoatomic ion transport,BP
GO:0009408,response to heat,4/79,162/8363,0.06673623869412404,2.742385743959886,4,162,Montipora_capitata_HIv3___RNAseq.g26525.t1/Montipora_capitata_HIv3___RNAseq.g42608.t1/Montipora_capitata_HIv3___RNAseq.g26867.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.7832755845831314,response to heat,BP
GO:0042277,peptide binding,4/79,163/8363,0.06794363798465926,2.724695138422399,4,163,Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g39974.t1/Montipora_capitata_HIv3___RNAseq.g39706.t2,0.7832755845831314,peptide binding,MF
GO:0006665,sphingolipid metabolic process,3/79,100/8363,0.06842407405553791,3.3307527251304427,3,100,Montipora_capitata_HIv3___RNAseq.g6978.t1/Montipora_capitata_HIv3___TS.g44069.t1/Montipora_capitata_HIv3___RNAseq.g44719.t1,0.7832755845831314,sphingolipid metabolic process,BP
GO:0008589,regulation of smoothened signaling pathway,3/79,100/8363,0.06842407405553791,3.3307527251304427,3,100,Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g22853.t1/Montipora_capitata_HIv3___TS.g46192.t3,0.7832755845831314,regulation of smoothened signaling pathway,BP
GO:0007565,female pregnancy,3/79,100/8363,0.06842407405553791,3.3307527251304427,3,100,Montipora_capitata_HIv3___RNAseq.g24095.t1/Montipora_capitata_HIv3___RNAseq.g8971.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1,0.7832755845831314,female pregnancy,BP
GO:1903037,regulation of leukocyte cell-cell adhesion,3/79,100/8363,0.06842407405553791,3.3307527251304427,3,100,Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___RNAseq.g14488.t1/Montipora_capitata_HIv3___RNAseq.g20763.t1,0.7832755845831314,regulation of leukocyte cell-cell adhesion,BP
GO:0051480,regulation of cytosolic calcium ion concentration,4/79,166/8363,0.07163402653301379,2.6732890910531713,4,166,Montipora_capitata_HIv3___TS.g33283.t2/Montipora_capitata_HIv3___RNAseq.g34092.t1/Montipora_capitata_HIv3___RNAseq.g13129.t1/Montipora_capitata_HIv3___RNAseq.g24095.t1,0.806168369854681,regulation of cytosolic calcium ion concentration,BP
GO:0061013,regulation of mRNA catabolic process,3/79,103/8363,0.07337514639025158,3.229669413617987,3,103,Montipora_capitata_HIv3___RNAseq.g42608.t1/Montipora_capitata_HIv3___RNAseq.g18929.t1/Montipora_capitata_HIv3___TS.g47745.t1,0.806168369854681,regulation of mRNA catabolic process,BP
