gene,signed_logP
SCF082_s4_g240,-0.267489317196559
SCF082_s4_g241,-0.428201845801404
SCF082_s4_g243,-0.237593603662694
SCF082_s4_g244,0.0921555418873275
SCF082_s4_g245,0.0480565759888213
SCF082_s4_g246,-0.0327032521101251
SCF082_s4_g248,-0.184959517192376
SCF082_s4_g249_i1,0.855212762356254
SCF082_s4_g249,0.170530585759502
SCF082_s4_g249_i2,0.00393310770094785
SCF082_s4_g250,0.928713098627272
SCF082_s4_g251,0.236822267770311
SCF082_s4_g252,0.513373956657758
SCF082_s4_g253,0.095113866556661
SCF082_s4_g254,-0.464797140804699
SCF082_s4_g256,0.615164263008935
SCF082_s4_g258,-0.0697788924747008
SCF082_s4_g260,-0.090512913908867
SCF082_s4_g261,0.181763988876784
SCF082_s4_g262,-0.190425890962879
SCF082_s4_g263,0.126868664841821
SCF082_s4_g264,0.64264247166737
SCF082_s4_g265,2.17136353904045
SCF082_s5_g267,0.0986462833035062
SCF082_s5_g268,-0.205589428887396
SCF082_s5_g269,0.320540772263938
SCF082_s5_g270,-0.0252553197426087
SCF082_s5_g272,0.155392512796071
SCF082_s5_g273,-0.119172803578711
SCF082_s5_g274,0.328348910330822
SCF082_s5_g275,-1.44089312434302
SCF082_s5_g276,0.790239392780603
SCF082_s5_g277,0.0619123945984014
SCF082_s5_g278,0.48322070937619
SCF082_s5_g279,0.345205189287105
SCF082_s5_g280,0.231409828360278
SCF082_s5_g281,0.395228465048786
SCF082_s5_g282,0.400774839599302
SCF082_s5_g283,0.0271501260280405
SCF082_s5_g284,0.0357311157068298
SCF082_s5_g285,0.0406355360873414
SCF082_s5_g286,0.933431833221413
SCF082_s5_g287,0.212151352071039
SCF082_s5_g288,-0.0411499669362197
SCF082_s5_g289,-0.342968767179627
SCF082_s5_g290,0.0674729805965325
SCF082_s5_g291,-0.411764319501717
SCF082_s5_g292,0.428576539655786
SCF082_s5_g293,0.365724013023298
SCF082_s5_g294,0.114946550364602
SCF082_s5_g295,-0.154307231368621
SCF082_s5_g296,0.00193337078379472
SCF082_s5_g297,-0.26371843459976
SCF082_s5_g298,0.751477961422491
SCF082_s5_g300,0.0579317575834524
SCF082_s5_g301,-0.136949795735385
SCF082_s5_g302,0.107839976577794
SCF082_s5_g306,-0.0750548093376258
SCF082_s5_g307,-0.213127435954452
SCF082_s5_g308,0.305962743614769
SCF082_s5_g309,0.513049859478483
SCF082_s5_g310,0.356542708922611
SCF082_s5_g312,-0.034964007812367
SCF082_s5_g313,-0.115519206529898
SCF082_s5_g314,-0.329397120131303
SCF082_s5_g316,0.329771319231104
SCF082_s5_g317,0.499644902983765
SCF082_s5_g319,0.150151439881901
SCF082_s5_g321,0.0117886336809777
SCF082_s5_g322,0.298666451062493
SCF082_s5_g323,0.344242455578639
SCF082_s5_g324,-1.08368350366958
SCF082_s5_g326,0.307528702602825
SCF082_s5_g327,0.134797142738433
SCF082_s5_g328,-0.0913583288854837
SCF082_s5_g329,-0.262938787692639
SCF082_s5_g330,0.0144408327816596
SCF082_s5_g331,0.420103355164181
SCF082_s5_g332,-0.359696458572646
SCF082_s5_g333,-0.255935871835634
SCF082_s5_g334,0.101816904037329
SCF082_s5_g335,-0.122224227588636
SCF082_s5_g336,0.330059998952075
SCF082_s5_g338,-0.865403796142025
SCF082_s5_g341,-0.833150108934806
SCF082_s5_g342,-0.0694686080414927
SCF082_s5_g343,-0.741243170140191
SCF082_s5_g344,-0.336062201787889
SCF082_s5_g345,-0.324727005883995
SCF082_s6_g347,-0.990606306295378
SCF082_s6_g348,0.211490363121197
SCF082_s6_g349,-0.703802719668687
SCF082_s6_g350,0.483812017801271
SCF082_s6_g351,-0.332034319644899
SCF082_s6_g352,-0.846096412717166
SCF082_s6_g353,0.601658316943378
SCF082_s6_g354,-0.293662811061219
SCF082_s6_g355,-0.256457926698274
SCF082_s6_g356,0.261723138883541
SCF082_s6_g357,0.329861952318509
SCF082_s6_g358,0.147375771236835
SCF082_s6_g359,-0.0880378005672053
SCF082_s6_g360,0.0898024116530267
SCF082_s6_g361,0.116271159276728
SCF082_s6_g362,-0.846020200047037
SCF082_s6_g363,0.211087698359467
SCF082_s6_g364,0.0162518720024511
SCF082_s6_g365,0.422499739289322
SCF082_s6_g366,0.106464702971751
SCF082_s6_g367,0.444561646787059
SCF082_s6_g370,0.667770305102225
SCF082_s6_g371,-1.2970303924653
SCF082_s6_g372,0.00653827297416928
SCF082_s6_g373,-0.220731004294209
SCF082_s6_g374,-0.288953491345938
SCF082_s6_g375,-0.34886749672154
SCF082_s6_g376,0.195439213563234
SCF082_s6_g378,1.06625297647661
SCF082_s6_g379,-0.117714953658209
SCF082_s6_g380,-0.0674430529200205
SCF082_s6_g381,-0.463009221137958
SCF082_s6_g382,-0.0709099735267473
SCF082_s6_g383,-0.14740860082033
SCF082_s6_g384,0.184043661204524
SCF082_s6_g385,0.60549739734695
SCF082_s6_g386,0.298020133294792
SCF082_s6_g388,-0.362183108295699
SCF082_s6_g389,-0.899634843071058
SCF082_s6_g390,0.355968691955569
SCF082_s7_g391,-0.730007885249964
SCF082_s7_g392,-0.0709752634557551
SCF082_s7_g393,-0.0115355382112299
SCF082_s7_g395,-0.501879890093523
SCF082_s7_g396,-0.0796509794441597
SCF082_s7_g397,-0.279716566760634
SCF082_s7_g398,0.331009927507024
SCF082_s7_g400,-0.0236862576976833
SCF082_s7_g402,0.601658316943378
SCF082_s7_g403,0.219001312090659
SCF082_s7_g404,-0.42970607259234
SCF082_s7_g405,-0.174950307147334
SCF082_s7_g406,-0.1076859957652
SCF082_s7_g407,0.0920173024552634
SCF082_s7_g408,0.00220278813501924
SCF082_s7_g410,0.21996292576037
SCF082_s7_g411,0.249341159031656
SCF082_s7_g412,0.287425498297268
SCF082_s7_g413,0.0276931146415333
SCF082_s7_g414,0.0361465795592377
SCF082_s7_g416,-0.0349478628037002
SCF082_s7_g417,0.0625498456077117
SCF082_s7_g418,-0.801365873030493
SCF082_s7_g419,-0.124187159881856
SCF082_s7_g420,0.436328318164682
SCF082_s7_g421,0.0348790145412392
SCF082_s7_g422,-0.846020200047037
SCF082_s7_g423,0.18252162458805
SCF082_s7_g424,-0.181260618698383
SCF082_s7_g425,0.150370571658904
SCF082_s7_g426,0.285480548192896
SCF082_s7_g430,-0.541939409573929
SCF082_s7_g431,-1.36749513973817
SCF082_s7_g432,-0.41302546677288
SCF082_s7_g433,-0.505840840908186
SCF082_s7_g434,-0.944992749486975
SCF082_s7_g435,-0.188158511794434
SCF082_s7_g436,-0.0681682667399211
SCF082_s7_g437,-0.278710791500181
SCF082_s7_g438,-0.0229673490908685
SCF082_s7_g439,-0.297192960344932
SCF082_s7_g440,0.0165829869135283
SCF082_s7_g441,-0.194517390458637
SCF082_s7_g442,-0.0434079050385886
SCF082_s7_g443,0.0982442155274791
SCF082_s7_g444,0.0947940503705413
SCF082_s7_g445,-0.117714953658209
SCF082_s7_g446,0.00191975894395273
SCF082_s7_g447,-0.0396915541845556
SCF082_s7_g448,-0.29840755495874
SCF082_s7_g449,0.138854902916931
SCF082_s7_g450,-0.848247398657495
SCF082_s7_g451,-0.487047641520953
SCF082_s7_g454,-0.179095421792449
SCF082_s7_g456,0.198872094217337
SCF082_s7_g457,0.753030345959456
SCF082_s7_g458,-0.136583365351177
SCF082_s7_g460,-0.0716119066142903
SCF082_s7_g462,-0.426944590792682
SCF082_s7_g463,-0.684808645508461
SCF082_s7_g464,0.0769363611421805
SCF082_s8_g465,0.530798368132621
SCF082_s8_g466,-0.448453768895438
