"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-570 0.0338850312637847 5 36 "GO:0005801" "cis-Golgi network" 0.118194216193916
68 0.565312550758356 3 194 "GO:0005802" "trans-Golgi network" 0.720159032053036
-132 0.442411535807259 3 89 "GO:0005811" "lipid droplet" 0.6217102157867
117 0.164531834361651 3 394 "GO:0005813" "centrosome" 0.331325274693909
-177 0.329273681889264 2 80 "GO:0005814" "centriole" 0.520092661959862
97 0.188498392646907 2 529 "GO:0005815" "microtubule organizing center" 0.362164124888812
140 0.455966677349575 2 74 "GO:0005816" "spindle pole body" 0.634670957070905
34 0.740692867154562 3 252 "GO:0005819" "spindle" 0.840635712233826
-93 0.75150447178046 4 30 "GO:0005828" "kinetochore microtubule" 0.846887731660288
-953 0.0266168771697066 4 14 "GO:0005832" "chaperonin-containing T-complex" 0.101944379225151
-785 0.0147901627531223 2 25 "GO:0005838;GO:0022624" "proteasome regulatory particle" 0.0646793684576841
-1534 4.87641930502862e-06 3 23 "GO:0005839" "proteasome core complex" 0.000158754539597043
-1131 1.04785633866464e-32 3 303 "GO:0005840" "ribosome" 1.5351095361437e-30
-1162 3.02715336239908e-24 -1 205 "GO:0005844" "obsolete polysome" 2.9565197839431e-22
-491 0.172919473536995 -1 20 "GO:0005845" "obsolete mRNA cap binding complex" 0.340036280176775
116 0.786626578578447 4 14 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.878025095327562
-2 0.996051412881921 3 20 "GO:0005849" "mRNA cleavage factor complex" 0.998280053746647
-596 0.199216035640496 2 12 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 0.372973152988277
-812 0.0507277167871383 2 15 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.148632210186315
-384 0.158418424468888 2 35 "GO:0005858" "axonemal dynein complex" 0.323460615814524
-459 0.124853185214863 2 29 "GO:0005868" "cytoplasmic dynein complex" 0.278189986828554
-117 0.717255842723349 3 25 "GO:0005869" "dynactin complex" 0.827385676842288
510 0.00300549546290427 3 89 "GO:0005871" "kinesin complex" 0.018435090280604
-17 0.867442316935258 2 253 "GO:0005874;GO:0099513" "polymeric cytoskeletal fiber" 0.929289209733201
138 0.238289602601357 2 196 "GO:0005875" "microtubule associated complex" 0.418431964600135
144 0.412882075658998 3 85 "GO:0005876" "spindle microtubule" 0.598883406772705
198 0.267145325565835 3 82 "GO:0005881" "cytoplasmic microtubule" 0.453759886323418
-453 0.208121377028702 6 20 "GO:0005882" "intermediate filament" 0.381332208319093
-794 0.00161995542061588 6 41 "GO:0005884" "actin filament" 0.0115563375645724
-518 0.285630493659296 2 11 "GO:0005885" "Arp2/3 protein complex" 0.476683661508558
112 0.672207505317646 4 37 "GO:0005901" "caveola" 0.801539846735618
275 0.326202952671525 5 33 "GO:0005902" "microvillus" 0.517728932402538
418 0.0896326784744892 2 43 "GO:0005903" "brush border" 0.220692225151473
-211 0.480290291398954 2 29 "GO:0005905" "clathrin-coated pit" 0.651504886018026
-253 0.00121566940564252 2 459 "GO:0005911;GO:0070161" "cell-cell junction" 0.00975866125625365
410 0.0529909272198898 2 58 "GO:0005912" "adherens junction" 0.154490961944554
323 0.487060356828667 5 12 "GO:0005923;GO:0070160" "tight junction" 0.654562017817156
199 0.537331176255644 2 25 "GO:0005924;GO:0005925;GO:0030055" "cell-substrate junction" 0.697389698069469
194 0.0170467492540157 2 424 "GO:0005929" "cilium" 0.0729152924295854
239 0.142765805480671 2 99 "GO:0005933;GO:0005935" "cellular bud" 0.29772513171414
-38 0.886435062844936 3 36 "GO:0005934" "cellular bud tip" 0.937637088135618
40 0.83948588654182 4 66 "GO:0005937;GO:0043332" "mating projection" 0.916087019578224
305 0.00102629915504451 3 318 "GO:0005938" "cell cortex" 0.00884428389494239
483 0.190972811902969 5 19 "GO:0005940;GO:0032156" "septin ring" 0.365719175735751
718 0.0743456582124697 3 16 "GO:0005942;GO:0035032" "phosphatidylinositol 3-kinase complex" 0.193629136500032
-957 0.0174027395017854 3 16 "GO:0005947;GO:0030062;GO:0045239" "tricarboxylic acid cycle heteromeric enzyme complex" 0.073898589478596
790 0.00221839332932445 3 39 "GO:0005952" "cAMP-dependent protein kinase complex" 0.0147724828520924
-505 0.160358312765104 5 20 "GO:0005967;GO:0045254" "pyruvate dehydrogenase complex" 0.326284622501219
-322 0.527016167676019 4 10 "GO:0005971" "ribonucleoside-diphosphate reductase complex" 0.687820655363357
-65 0.662403388142513 4 119 "GO:0008021;GO:0070382" "exocytic vesicle" 0.801539846735618
-198 0.572414714702892 2 21 "GO:0008023" "transcription elongation factor complex" 0.727624778342505
1132 3.25073108104664e-05 3 35 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 0.00063497613783111
1156 0.0127687227416264 2 12 "GO:0008278;GO:0030892;GO:0030893" "cohesin complex" 0.0593846946555006
-134 0.613030097010568 4 37 "GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.762708358488732
-619 0.182805881025537 2 12 "GO:0008540" "proteasome regulatory particle, base subcomplex" 0.354716047287963
-1023 0.0276108900823451 2 12 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 0.104104531762496
146 0.476907565871078 2 62 "GO:0009277" "fungal-type cell wall" 0.648785991682447
15 0.952153803896113 2 42 "GO:0009295;GO:0042645" "nucleoid" 0.975645471738327
1108 0.00096271423870561 2 23 "GO:0009501" "amyloplast" 0.00842015737136548
630 0.129241264404878 2 15 "GO:0009504" "cell plate" 0.28050141089355
-263 0.280002427240451 2 44 "GO:0009505" "plant-type cell wall" 0.469809922960067
-451 4.66065195696805e-07 4 343 "GO:0009506;GO:0055044" "plasmodesma" 1.95081574770234e-05
