"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
185 0.548890582941538 2 43 "GO:0001890" "placenta development" 0.779468715374007
-73 0.861563405315915 5 23 "GO:0001892" "embryonic placenta development" 0.944740169466764
783 0.000195793957722672 4 93 "GO:0001894" "tissue homeostasis" 0.00665699456257085
809 0.0103828466247945 2 41 "GO:0001895;GO:0045494" "retina homeostasis" 0.0849027348543252
-610 0.212709381231077 3 17 "GO:0001910;GO:0031341;GO:0001912;GO:0031343" "regulation of leukocyte mediated cytotoxicity" 0.492375257554288
71 0.416478536914686 3 574 "GO:0001932;GO:0042325" "regulation of phosphorylation" 0.684643471190297
256 0.0189672394861592 8 360 "GO:0001934;GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphate metabolic process" 0.122610893643618
205 0.618616203394753 3 24 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 0.824451362122799
370 0.241147263695538 5 41 "GO:0001947;GO:0003143;GO:0061371" "determination of heart left/right asymmetry" 0.525059559376492
-802 0.0686000701610587 6 21 "GO:0001952" "regulation of cell-matrix adhesion" 0.267666227250934
-431 0.499125496204034 2 10 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.745001162759588
392 0.519131845406893 2 11 "GO:0001956" "positive regulation of neurotransmitter secretion" 0.760103604703426
-157 0.714393058881078 3 22 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.871833796513951
-256 0.688446409952804 5 10 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.85614853694814
1825 0.00110055260157962 2 13 "GO:0001975" "response to amphetamine" 0.0214321586138606
75 0.520267704533884 2 312 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.761136368734718
701 0.0152102102466267 2 49 "GO:0002027;GO:0061337;GO:0086001" "regulation of heart rate" 0.106510413627461
-6 0.986616931620626 7 37 "GO:0002028" "regulation of sodium ion transport" 0.994208455460397
147 0.733143729997149 4 22 "GO:0002029;GO:0022401;GO:0023058" "adaptation of signaling pathway" 0.880850904283151
-836 0.134833274914747 5 13 "GO:0002031" "G protein-coupled receptor internalization" 0.386675150120475
667 0.272295947712992 4 11 "GO:0002040" "sprouting angiogenesis" 0.558490992525023
695 3.5062264743799e-05 2 147 "GO:0002064" "epithelial cell development" 0.00190738720206267
478 0.0152415919953324 2 106 "GO:0002065;GO:0002066;GO:0030707" "columnar/cuboidal epithelial cell differentiation" 0.106510413627461
-153 0.589355490475058 8 51 "GO:0002082;GO:1903715;GO:0043457" "regulation of cellular respiration" 0.809372437222753
-340 0.527691354679741 7 14 "GO:0002084;GO:0042159;GO:0098734" "lipoprotein catabolic process" 0.765033468695188
-326 0.480755748070369 7 19 "GO:0002090" "regulation of receptor internalization" 0.730533874162795
-572 0.109325547114305 4 32 "GO:0002097" "tRNA wobble base modification" 0.344848469755738
