"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
2 0.988660213071044 5 130 "GO:0005777;GO:0042579" "microbody" 0.996350072633961
377 0.214605210323268 4 28 "GO:0005778;GO:0031903" "peroxisomal membrane" 0.584923968602023
286 0.475555296862199 -1 16 "GO:0005779;GO:0031231" "obsolete integral component of peroxisomal membrane" 0.753286077451676
-260 0.305568129643236 3 40 "GO:0005782;GO:0031907" "peroxisomal matrix" 0.636241228420271
-16 0.920783728849879 5 97 "GO:0005788" "endoplasmic reticulum lumen" 0.973236314822293
-15 0.815374806891503 2 733 "GO:0005789;GO:0042175;GO:0044432;GO:0098827" "obsolete endoplasmic reticulum part" 0.948034993727025
442 0.0750340424697189 2 42 "GO:0005790" "smooth endoplasmic reticulum" 0.379051283510821
-862 7.36501637229543e-07 2 86 "GO:0005791" "rough endoplasmic reticulum" 4.31589959416512e-05
296 0.0926426226670664 2 84 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.42746910931418
78 0.59545964292158 4 121 "GO:0005795" "Golgi stack" 0.829101238985667
26 0.92778427453775 2 31 "GO:0005797" "Golgi medial cisterna" 0.976089021326969
81 0.586601743290355 5 117 "GO:0005798" "Golgi-associated vesicle" 0.822365123368775
544 0.0421234021281515 3 36 "GO:0005801" "cis-Golgi network" 0.29740136924213
14 0.903123948074864 3 194 "GO:0005802" "trans-Golgi network" 0.963990225085374
489 0.00453120790817935 2 88 "GO:0005811" "lipid droplet" 0.0885095944731033
-22 0.790959258790097 3 394 "GO:0005813" "centrosome" 0.939490617468824
-225 0.212525379218833 2 80 "GO:0005814" "centriole" 0.581962019730075
-51 0.485947631545695 2 528 "GO:0005815" "microtubule organizing center" 0.757161395790176
-19 0.920313484640344 3 73 "GO:0005816" "spindle pole body" 0.973236314822293
270 0.00904101234410997 2 251 "GO:0005819" "spindle" 0.120409846219283
8 0.9776145228112 2 30 "GO:0005828" "kinetochore microtubule" 0.996350072633961
478 0.136845722383097 2 25 "GO:0005838;GO:0022624" "proteasome regulatory particle" 0.501197458228093
-69 0.837821875754498 2 23 "GO:0005839" "proteasome core complex" 0.952050325556882
-1029 1.09725842910159e-27 2 305 "GO:0005840" "ribosome" 3.21496719726766e-25
-925 4.78046421770697e-16 -1 205 "GO:0005844" "obsolete polysome" 4.66892005262714e-14
-636 0.0761067363899279 -1 20 "GO:0005845" "obsolete mRNA cap binding complex" 0.381184166876049
-633 0.154800459379775 3 13 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.518360395408847
-53 0.886253174081362 2 19 "GO:0005849" "mRNA cleavage factor complex" 0.952709767822639
478 0.301933190204217 2 12 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 0.634447082276577
-392 0.343612771869069 2 15 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.659686488643305
-51 0.852808549806871 4 34 "GO:0005858" "axonemal dynein complex" 0.952709767822639
-436 0.144138857160062 3 29 "GO:0005868" "cytoplasmic dynein complex" 0.511911335126038
131 0.682734084981611 2 25 "GO:0005869" "dynactin complex" 0.864108366736985
377 0.027719294438045 2 89 "GO:0005871" "kinesin complex" 0.247956092209716
286 0.0054959260712309 3 253 "GO:0005874;GO:0099513" "polymeric cytoskeletal fiber" 0.094041729034169
212 0.0699501895272882 2 195 "GO:0005875" "microtubule associated complex" 0.375729058431782
