"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-160 0.44594701366569 2 75 "GO:0008173" "RNA methyltransferase activity" 0.796421951864509
141 0.79605994314269 2 11 "GO:0008174" "mRNA methyltransferase activity" 0.917316520426194
-114 0.674783874928632 5 45 "GO:0008175" "tRNA methyltransferase activity" 0.88877175744491
131 0.55211612687936 2 68 "GO:0008187" "poly-pyrimidine tract binding" 0.845940875781446
-18 0.916563358398509 2 111 "GO:0008194" "UDP-glycosyltransferase activity" 0.96803961565646
-331 0.342931742146795 2 27 "GO:0008198" "ferrous iron binding" 0.748829192136179
-126 0.774207653408045 2 17 "GO:0008199" "ferric iron binding" 0.916100442337934
-330 0.564793612781704 2 10 "GO:0008200;GO:0016248;GO:0141110" "ion channel inhibitor activity" 0.845940875781446
-90 0.357656715321525 2 361 "GO:0008233" "peptidase activity" 0.761086350829749
-160 0.302730479326034 4 139 "GO:0008234" "cysteine-type peptidase activity" 0.714111413906743
256 0.431738915704734 2 31 "GO:0008235" "metalloexopeptidase activity" 0.781516700353222
-623 0.0109975337690195 4 55 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.156916501271497
116 0.531891400185702 2 96 "GO:0008237" "metallopeptidase activity" 0.839044568769776
-98 0.681340600437397 4 58 "GO:0008238" "exopeptidase activity" 0.888932577445779
147 0.761633966168071 2 14 "GO:0008239" "dipeptidyl-peptidase activity" 0.916100442337934
392 0.494452637287166 2 10 "GO:0008252" "nucleotidase activity" 0.832656905572334
31 0.903027098043288 3 50 "GO:0008266" "poly(U) RNA binding" 0.964273415418464
-152 0.170331558352934 2 279 "GO:0008270" "zinc ion binding" 0.606813665812274
188 0.119733909613534 2 232 "GO:0008289" "lipid binding" 0.530301212488694
334 0.522942585348511 2 12 "GO:0008296" "3'-5'-DNA exonuclease activity" 0.839044568769776
1100 0.0441314850970495 2 11 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.328318850667061
-324 0.353110029247986 2 27 "GO:0008307" "structural constituent of muscle" 0.758906316828211
-502 0.175104699386383 2 24 "GO:0008320;GO:0022884;GO:0140318;GO:0015450" "protein transmembrane transporter activity" 0.607927597356827
132 0.163703980667089 2 391 "GO:0008324;GO:0022890" "monoatomic cation transmembrane transporter activity" 0.599068080603347
1136 0.0190631207449556 5 14 "GO:0008331" "high voltage-gated calcium channel activity" 0.211569389251392
393 0.416778057956252 3 14 "GO:0008353;GO:0140994" "RNA polymerase II CTD heptapeptide repeat modifying activity" 0.77909135507897
192 0.562601394522413 5 30 "GO:0008374" "O-acyltransferase activity" 0.845940875781446
259 0.494224980959789 2 23 "GO:0008375" "acetylglucosaminyltransferase activity" 0.832656905572334
-366 0.405606236672601 5 17 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.77569328312811
-165 0.677147173733447 3 21 "GO:0008378;GO:0035250" "galactosyltransferase activity" 0.888932577445779
281 0.185016297871971 2 74 "GO:0008408;GO:0004527;GO:0016796" "exonuclease activity" 0.620079374551111
126 0.775337808455267 2 17 "GO:0008409" "5'-3' exonuclease activity" 0.916100442337934
447 0.374209509337839 2 13 "GO:0008422" "beta-glucosidase activity" 0.761086350829749
-1480 0.00156008795158876 3 15 "GO:0008426" "protein kinase C inhibitor activity" 0.0586766412903106
-610 0.208000091862009 4 14 "GO:0008428;GO:0140721" "ribonuclease inhibitor activity" 0.640299755471252
-162 0.721556434771557 4 16 "GO:0008429" "phosphatidylethanolamine binding" 0.898686672843865
448 0.373303281426874 2 13 "GO:0008443" "phosphofructokinase activity" 0.761086350829749
87 0.879327092284618 6 10 "GO:0008466" "glycogenin glucosyltransferase activity" 0.958313443508367
-173 0.711567928235602 3 15 "GO:0008469;GO:0016273;GO:0016274;GO:0035241" "protein-arginine N-methyltransferase activity" 0.893750440474031
1094 0.0295185021417785 3 13 "GO:0008474;GO:0098599" "palmitoyl hydrolase activity" 0.265075825476072
1097 0.00249961106896372 2 25 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.0805826996994495
-591 0.0847889168421278 2 28 "GO:0008494" "translation activator activity" 0.470509479620825
123 0.328142790863144 2 215 "GO:0008509;GO:0008514" "monoatomic anion transmembrane transporter activity" 0.738553381609284
-454 0.177768384300693 4 29 "GO:0008519" "ammonium channel activity" 0.610909625236392
1016 0.0359243014796118 3 14 "GO:0008525" "phosphatidylcholine transporter activity" 0.287796730187888
1811 0.000535747841632292 2 12 "GO:0008526" "phosphatidylinositol transfer activity" 0.0302251073987551
228 0.564633684888596 5 21 "GO:0008553" "P-type proton-exporting transporter activity" 0.845940875781446
133 0.769269664671635 4 16 "GO:0008554;GO:0008556" "P-type sodium transporter activity" 0.916100442337934
634 0.190622218288976 4 14 "GO:0008559;GO:0042910" "xenobiotic transmembrane transporter activity" 0.624924814699339
-25 0.901997595638745 -1 82 "GO:0008565" "obsolete protein transporter activity" 0.964273415418464
570 0.0528359611132696 2 38 "GO:0008569" "minus-end-directed microtubule motor activity" 0.370963255154523
1084 0.000109775310277139 2 42 "GO:0008574" "plus-end-directed microtubule motor activity" 0.00968982726412238
1214 0.00950326333077906 2 15 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.146220665339487
-22 0.951762808023376 4 25 "GO:0008649;GO:0140102" "catalytic activity, acting on a rRNA" 0.980981496275549
580 0.174434732454521 2 18 "GO:0009011;GO:0033840" "alpha-1,4-glucan glucosyltransferase (ADP-glucose donor) activity" 0.607927597356827
10 0.963654318644622 1 69 "GO:0009055" "electron transfer activity" 0.981059404010187
10 0.963882117421543 3 66 "GO:0009931;GO:0010857" "calcium-dependent protein serine/threonine kinase activity" 0.981059404010187
-203 0.686653607305276 2 13 "GO:0009975;GO:0016849" "cyclase activity" 0.890668090304308
221 0.660899086198917 2 13 "GO:0010181" "FMN binding" 0.884246405843215
18 0.965119000104556 5 20 "GO:0015020" "glucuronosyltransferase activity" 0.981059404010187
82 0.745693505921675 2 52 "GO:0015036;GO:0015035" "disulfide oxidoreductase activity" 0.909611718034187
162 0.0475641622936149 2 538 "GO:0015075;GO:0015318" "monoatomic ion transmembrane transporter activity" 0.342563168859333
-124 0.479737154651443 2 109 "GO:0015078" "proton transmembrane transporter activity" 0.822402982936775
