"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-377 0.0248871521011671 2 126 "GO:0005798" "Golgi-associated vesicle" 0.0937608986136993
-461 0.134346134461812 3 37 "GO:0005801" "cis-Golgi network" 0.304392640319071
-111 0.432671599390577 3 178 "GO:0005802" "trans-Golgi network" 0.644531485988722
-117 0.614995554446385 3 65 "GO:0005811" "lipid droplet" 0.78294129524805
54 0.58556470039573 3 371 "GO:0005813" "centrosome" 0.76193961015348
143 0.497742262138352 5 79 "GO:0005814" "centriole" 0.705770209771667
128 0.147316285010511 2 480 "GO:0005815" "microtubule organizing center" 0.324697117982351
478 0.253419321845595 2 20 "GO:0005818" "aster" 0.463886216259733
413 0.000869055542291886 2 235 "GO:0005819" "spindle" 0.0067849155590981
1269 0.0144185777163471 2 13 "GO:0005828" "kinetochore microtubule" 0.0653373311901603
-1648 5.4525042771876e-05 2 21 "GO:0005838;GO:0022624" "proteasome regulatory particle" 0.000754106980937634
-984 0.0218187685617382 2 19 "GO:0005839" "proteasome core complex" 0.08568825471519
-1112 1.21585888400513e-13 2 159 "GO:0005840" "ribosome" 2.62625518945108e-11
-838 0.000546163915005474 -1 60 "GO:0005844" "obsolete polysome" 0.00491547523504927
217 0.688165389927881 -1 12 "GO:0005845" "obsolete mRNA cap binding complex" 0.830411867175544
-757 0.117079243147477 4 15 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.284147376627585
-883 0.0515812408741894 3 17 "GO:0005849" "mRNA cleavage factor complex" 0.163127856270336
-267 0.5453701653195 2 18 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.737520965524294
-100 0.76538897664316 3 31 "GO:0005858" "axonemal dynein complex" 0.864062816837574
1608 0.00288787464266527 4 12 "GO:0005859" "muscle myosin complex" 0.0185281462222485
-405 0.310590234955968 3 22 "GO:0005868" "cytoplasmic dynein complex" 0.522759668185629
-550 0.289253953762167 3 13 "GO:0005869" "dynactin complex" 0.501167278176161
970 0.000514419359462492 3 45 "GO:0005871" "kinesin complex" 0.00483106876712601
416 0.00957233601233648 6 138 "GO:0005874" "microtubule" 0.0469914676969245
217 0.162832441901645 2 148 "GO:0005875" "microtubule associated complex" 0.349170455552252
919 0.000280761176493717 2 55 "GO:0005876" "spindle microtubule" 0.00302900720291063
4 0.98835565204884 2 41 "GO:0005881" "cytoplasmic microtubule" 0.993718487925381
453 0.317518879962156 4 17 "GO:0005882" "intermediate filament" 0.528935978493948
12 0.965695041640343 4 48 "GO:0005884" "actin filament" 0.980831327559471
123 0.827223744229131 2 11 "GO:0005891" "voltage-gated calcium channel complex" 0.89789109926378
507 0.0560044798705258 3 50 "GO:0005901" "caveola" 0.171092720910617
16 0.950717802547631 2 53 "GO:0005902" "microvillus" 0.973246660427907
520 0.00649230133711175 3 97 "GO:0005903" "brush border" 0.0369036076004247
-173 0.612598637190552 2 30 "GO:0005905" "clathrin-coated pit" 0.78294129524805
590 1.44299970898904e-07 4 290 "GO:0005911;GO:0070161" "anchoring junction" 5.19479895236054e-06
640 3.73849725348533e-05 5 148 "GO:0005912" "adherens junction" 0.00056338284192058
719 0.113224391283616 2 17 "GO:0005918" "septate junction" 0.276865681327484
1043 0.00116066586511039 6 34 "GO:0005923" "bicellular tight junction" 0.00854672137035833
484 0.0170544022216485 -1 86 "GO:0005924;GO:0030055" "cell-substrate junction" 0.0736750175975215
233 0.29014777260129 2 73 "GO:0005925" "focal adhesion" 0.501375351055029
1647 0.000426905400346455 2 16 "GO:0005927" "muscle tendon junction" 0.00425591845268466
-54 0.547890273173773 2 459 "GO:0005929" "cilium" 0.737520965524294
-480 0.00748839050086295 2 110 "GO:0005930;GO:0097014" "ciliary plasm" 0.0410303468672116
230 0.056238811040064 3 251 "GO:0005938" "cell cortex" 0.171092720910617
385 0.0105033393043668 3 158 "GO:0008021" "synaptic vesicle" 0.0500453225678653
