"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
855 0.261101760767051 -1 9 "GO:0000733" "obsolete DNA strand renaturation" 0.676092837961125
950 0.0229217563613266 -1 30 "GO:0000737;GO:0006308" "DNA catabolic process" 0.268375564063866
1426 0.16241980686151 -1 5 "GO:0000738" "obsolete DNA catabolic process, exonucleolytic" 0.571642857315685
292 0.717694903698929 2 8 "GO:0000741" "karyogamy" 0.924237691071777
-41 0.898385407281225 3 51 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.978711512350658
187 0.339229674684552 2 139 "GO:0000819" "sister chromatid segregation" 0.739743757258783
399 0.668406949869926 -1 6 "GO:0000820" "obsolete regulation of glutamine family amino acid metabolic process" 0.905423361118389
315 0.00043363991028521 3 712 "GO:0000902" "cell morphogenesis" 0.0267221085066105
334 0.000636383087460581 -1 589 "GO:0000904" "obsolete cell morphogenesis involved in differentiation" 0.0349264936672702
996 0.0643016746603576 3 18 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.411776904730184
-151 0.826953278271695 3 11 "GO:0000916;GO:0036213" "actomyosin contractile ring contraction" 0.957747519098371
-495 0.417259717054398 2 14 "GO:0000920" "septum digestion after cytokinesis" 0.789155455690505
-715 3.3870806714895e-05 5 179 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.00390069536347766
-770 0.0989536228281326 3 24 "GO:0000959" "mitochondrial RNA metabolic process" 0.481738877593646
-356 0.604964057244376 2 11 "GO:0000963;GO:0090646" "mitochondrial RNA processing" 0.8806822848034
-428 0.19966801590516 5 47 "GO:0000966" "RNA 5'-end processing" 0.615789987694382
-1122 0.164441813968113 2 8 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.574033469611608
622 6.96251299098578e-06 2 282 "GO:0001101" "response to acid chemical" 0.00104067348429096
870 0.281190622487179 2 8 "GO:0001109;GO:0001111" "promoter clearance during DNA-templated transcription" 0.695795746027627
100 0.901743823528284 5 8 "GO:0001112;GO:0001120" "DNA-templated transcription open complex formation" 0.97928690533348
529 0.539997860335638 2 7 "GO:0001113" "transcription open complex formation at RNA polymerase II promoter" 0.846038904354358
