"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-37 0.895872804907063 3 43 "GO:0008023" "transcription elongation factor complex" 0.944241524420825
-2026 4.757807377858e-05 3 14 "GO:0008074" "guanylate cyclase complex, soluble" 0.000689114681502659
-898 0.0124027921590615 4 27 "GO:0008076;GO:0034705" "potassium channel complex" 0.0618761519935402
-916 0.0762629422136341 3 13 "GO:0008180" "COP9 signalosome" 0.214925982374762
408 0.467806122737968 2 11 "GO:0008250" "oligosaccharyltransferase complex" 0.673220990735089
180 0.558104978706699 4 37 "GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.743587938989044
-850 0.046828297132633 3 19 "GO:0008328;GO:0098878;GO:0032281" "neurotransmitter receptor complex" 0.161737733942709
-488 0.344868157919741 2 13 "GO:0008540;GO:0031597" "proteasome regulatory particle, base subcomplex" 0.563075646930777
-25 0.942423570801923 2 29 "GO:0009295;GO:0042645" "nucleoid" 0.968572755749362
-764 0.194967341967894 2 10 "GO:0009507;GO:0009536" "chloroplast" 0.390805073855288
-642 0.000850999806425452 2 95 "GO:0009897" "external side of plasma membrane" 0.00851655244262878
-268 0.0227658371975687 2 261 "GO:0009898;GO:0098562;GO:0098552" "side of membrane" 0.0992413679777509
-423 0.0685593245246808 2 65 "GO:0009925;GO:0045178" "basal part of cell" 0.203478528460618
-564 2.04801779379674e-07 2 309 "GO:0009986" "cell surface" 6.13039992943157e-06
50 0.669588666774874 2 262 "GO:0010008;GO:0044440" "obsolete endosomal part" 0.814756941414413
-561 0.214576745344931 2 17 "GO:0010369;GO:0005701" "chromocenter" 0.403116981840477
258 0.434497495206391 2 32 "GO:0010494" "cytoplasmic stress granule" 0.64920454724902
-154 0.0284681540028889 4 801 "GO:0012506;GO:0030659;GO:0044433" "obsolete cytoplasmic vesicle part" 0.111149575193888
577 0.201619998328842 4 17 "GO:0012510;GO:0030121;GO:0030130" "trans-Golgi network transport vesicle membrane" 0.395443271762271
-841 0.00105017316523286 3 53 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.00962301533039906
436 0.155755462432244 5 37 "GO:0015030" "Cajal body" 0.344503461241761
-427 0.000984743239765583 2 213 "GO:0015629" "actin cytoskeleton" 0.00940744073733504
-219 0.00223105323511225 2 763 "GO:0015630" "microtubule cytoskeleton" 0.0166957150427567
416 0.0394427706013314 4 86 "GO:0015934;GO:0022625" "large ribosomal subunit" 0.140553999999983
833 0.000957795347479483 2 55 "GO:0015935;GO:0022627" "small ribosomal subunit" 0.0093489154569193
-1238 0.0276205282495752 3 11 "GO:0016010;GO:0090665" "dystrophin-associated glycoprotein complex" 0.108786115649643
107 0.855476677252531 2 10 "GO:0016027" "inaD signaling complex" 0.917522497418907
-231 0.543385752861843 2 24 "GO:0016028" "rhabdomere" 0.728299113537216
-142 0.618665493951251 2 43 "GO:0016234;GO:0016235" "inclusion body" 0.774078651283793
-288 0.0574892699900205 4 155 "GO:0016323" "basolateral plasma membrane" 0.179979584047077
-707 0.142126033742498 3 15 "GO:0016327" "apicolateral plasma membrane" 0.319072945751908
-770 0.0352618953786959 2 26 "GO:0016328" "lateral plasma membrane" 0.128720252236053
350 0.515669452545315 4 12 "GO:0016442;GO:0031332" "RISC complex" 0.713511412977442
-781 0.0241621337525185 2 29 "GO:0016459;GO:0016461" "myosin complex" 0.10332188623696
478 0.109663017097426 3 39 "GO:0016469;GO:0090533;GO:0098533" "proton-transporting two-sector ATPase complex" 0.272036987164333
612 0.163636250801113 3 18 "GO:0016471;GO:0033176;GO:0033181" "proton-transporting V-type ATPase complex" 0.351929773193947
-406 0.225697721650088 3 31 "GO:0016528;GO:0016529" "sarcoplasm" 0.420490776020288
-284 0.59810982689453 4 12 "GO:0016586;GO:0035060" "RSC-type complex" 0.77391592926443
391 0.267139485969255 3 28 "GO:0016592" "mediator complex" 0.467685792724485
-101 0.844714310380424 4 13 "GO:0016593" "Cdc73/Paf1 complex" 0.913384776465977
132 0.0999319552668203 2 592 "GO:0016604;GO:0016607;GO:0140168;GO:0035770" "nuclear body" 0.252075550083159
256 0.374991803412375 2 42 "GO:0016605" "PML body" 0.596344677254806
-143 0.570117763620768 3 55 "GO:0017053" "transcription repressor complex" 0.750682920427346
201 0.7092552069653 2 12 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.848167289880321
-242 0.639885565253403 3 13 "GO:0017119" "Golgi transport complex" 0.793670217676182
-52 0.841351530024291 2 52 "GO:0019005" "SCF ubiquitin ligase complex" 0.912480282562576
-552 0.0032425915861897 3 100 "GO:0019897;GO:0031234" "extrinsic component of plasma membrane" 0.0227488065968621
-335 0.0137113458645621 2 193 "GO:0019898" "extrinsic component of membrane" 0.0661977880987998
346 0.51998932904125 2 12 "GO:0030008" "TRAPP complex" 0.713991464035233
-301 0.560008388729429 3 13 "GO:0030014" "CCR4-NOT complex" 0.743916469051816
-760 0.000440163296518408 2 75 "GO:0030018;GO:0031674" "I band" 0.00534144108477744
-803 6.06365301999442e-06 2 112 "GO:0030027" "lamellipodium" 0.000113440841915729
-975 0.0981265803136394 5 10 "GO:0030056" "hemidesmosome" 0.248919969270193
971 0.0712207993786089 -1 12 "GO:0030062;GO:0045239" "tricarboxylic acid cycle heteromeric enzyme complex" 0.206310573683841
786 0.000336061950602547 3 73 "GO:0030117;GO:0048475;GO:0030120" "membrane coat" 0.00431119473772982
565 0.0447838787011176 3 44 "GO:0030119;GO:0030118;GO:0030125;GO:0030131" "AP-type membrane coat adaptor complex" 0.155875670827921
1280 0.0173346863363134 5 12 "GO:0030127" "COPII vesicle coat" 0.0802399398454094
464 0.076390040544714 2 51 "GO:0030134;GO:0012507" "COPII-coated ER to Golgi transport vesicle" 0.214925982374762
246 0.0766488387593575 2 185 "GO:0030135;GO:0030136" "coated vesicle" 0.214925982374762
981 0.0136652646607302 2 22 "GO:0030137;GO:0030663" "COPI-coated vesicle" 0.0661977880987998
-274 0.0631601101236753 2 164 "GO:0030139" "endocytic vesicle" 0.191614117875204
439 0.163872396208823 2 35 "GO:0030140" "trans-Golgi network transport vesicle" 0.351929773193947
-275 0.000660193328767096 2 584 "GO:0030141;GO:0099503" "secretory vesicle" 0.00741067011541065
136 0.63263696067805 -1 43 "GO:0030173;GO:0031228" "obsolete intrinsic component of Golgi membrane" 0.78903887595679
-679 0.00876552809427629 5 52 "GO:0030175" "filopodium" 0.0474183387268681
-34 0.838432440049296 -1 130 "GO:0030176;GO:0031227" "obsolete intrinsic component of endoplasmic reticulum membrane" 0.911516139424053
-87 0.777261937613182 -1 37 "GO:0030285;GO:0098563" "obsolete intrinsic component of synaptic vesicle membrane" 0.879018359207082
-333 0.381842003560449 2 24 "GO:0030315" "T-tubule" 0.596344677254806
-416 2.59928948538452e-06 5 477 "GO:0030424;GO:0033267;GO:0150034" "axon" 5.55752847113166e-05
-170 0.26413109309758 3 153 "GO:0030426;GO:0030427" "site of polarized growth" 0.466908900790604
-96 0.585244272834146 2 115 "GO:0030496" "midbody" 0.75946438873564
222 0.209516336574962 2 113 "GO:0030658;GO:0030672;GO:0099501" "transport vesicle membrane" 0.398613708144737
497 0.00619380842234371 3 107 "GO:0030662;GO:0030665" "coated vesicle membrane" 0.0386252775226712
-75 0.743762009910392 2 67 "GO:0030666" "endocytic vesicle membrane" 0.869659225129599
-393 0.0104382518324903 2 151 "GO:0030667" "secretory granule membrane" 0.0551385302680958
-423 0.287546625837606 2 22 "GO:0030669;GO:0045334" "clathrin-coated endocytic vesicle" 0.490906596962301
366 0.392822744642427 3 19 "GO:0030670" "phagocytic vesicle membrane" 0.608081720467271
-477 0.321621047278552 2 15 "GO:0030673" "axolemma" 0.538263674536091
408 0.0559901177825712 3 77 "GO:0030684" "preribosome" 0.178742302837763
88 0.789290037242255 4 32 "GO:0030686" "90S preribosome" 0.885978066804431
567 0.136121278553418 2 24 "GO:0030687" "preribosome, large subunit precursor" 0.307127909901933
8 0.989353707748062 2 10 "GO:0030688" "preribosome, small subunit precursor" 0.99156208656
-801 0.00182056455430206 2 53 "GO:0030863;GO:0030864" "cortical cytoskeleton" 0.0151376571274375
813 0.0111094965536286 3 34 "GO:0030867;GO:0098554;GO:0098556" "cytoplasmic side of endoplasmic reticulum membrane" 0.0573955387779213
-70 0.880361512394089 2 16 "GO:0030894;GO:0043601" "replisome" 0.932269620436193
133 0.804913471604869 2 12 "GO:0030897;GO:0033263" "HOPS complex" 0.892506367762946
450 0.445486190038218 3 10 "GO:0030904" "retromer complex" 0.656165611215445
-1332 0.000807106735698159 2 22 "GO:0030990;GO:0030992" "intraciliary transport particle" 0.00842769591461566
-1124 0.0565287461090477 2 10 "GO:0031010" "ISWI-type complex" 0.178742302837763
-363 0.339789010108722 2 24 "GO:0031011;GO:0097346;GO:0033202" "INO80-type complex" 0.556807538462833
-218 0.178139507178061 2 135 "GO:0031012;GO:0030312" "external encapsulating structure" 0.370299253346988
167 0.776966728329292 6 10 "GO:0031045" "dense core granule" 0.879018359207082
446 0.449246114706207 3 10 "GO:0031080" "nuclear pore outer ring" 0.659187926480676
-123 0.678204096312004 6 40 "GO:0031091;GO:0031093" "platelet alpha granule" 0.818585051731424
-283 0.614831835643223 6 11 "GO:0031092" "platelet alpha granule membrane" 0.774078651283793
380 0.228169892017216 3 35 "GO:0031201" "SNARE complex" 0.420905964744226
-309 0.266974272777016 -1 45 "GO:0031225;GO:0046658" "obsolete anchored component of membrane" 0.467685792724485
-419 1.31166419923184e-07 -1 606 "GO:0031226" "obsolete intrinsic component of plasma membrane" 4.61444737977164e-06
-270 0.601574332972774 -1 13 "GO:0031233;GO:0031362" "obsolete intrinsic component of external side of plasma membrane" 0.77391592926443
-714 9.80284170461747e-09 2 232 "GO:0031252" "cell leading edge" 5.50184490671656e-07
-615 1.07583944188386e-05 3 183 "GO:0031253" "cell projection membrane" 0.000193220763762341
-813 3.49589193784045e-05 2 91 "GO:0031256" "leading edge membrane" 0.000523218493363454
-1550 0.00851195038168321 3 10 "GO:0031258" "lamellipodium membrane" 0.0468646697487737
108 0.474824469493651 -1 157 "GO:0031300;GO:0031301" "obsolete intrinsic component of organelle membrane" 0.681137977005269
420 0.339289438710392 -1 18 "GO:0031306;GO:0031307" "obsolete intrinsic component of mitochondrial outer membrane" 0.556807538462833
743 0.0202572532725587 2 34 "GO:0031312" "extrinsic component of organelle membrane" 0.0909550671937886
257 0.618918119846062 3 13 "GO:0031313" "extrinsic component of endosome membrane" 0.774078651283793
-154 0.564237584265988 2 49 "GO:0031430;GO:0031672" "A band" 0.74663831314673
295 0.584068789511631 5 12 "GO:0031462" "Cul2-RING ubiquitin ligase complex" 0.75946438873564
43 0.901310903683935 4 29 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.945534102229175
-515 0.38251061703649 2 10 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 0.596344677254806
-667 0.0864333270639017 3 23 "GO:0031519" "PcG protein complex" 0.229751373931745
142 0.800195991434332 3 11 "GO:0031523" "Myb complex" 0.892506367762946
-591 0.0508805757450302 5 38 "GO:0031526" "brush border membrane" 0.173549552392213
5 0.992031251539776 2 14 "GO:0031528" "microvillus membrane" 0.992031251539776
-523 0.00817069246424912 2 90 "GO:0031594" "neuromuscular junction" 0.0468646697487737
155 0.793170028064508 4 10 "GO:0031616" "spindle pole centrosome" 0.888113073817866
-114 0.618869117459732 2 67 "GO:0031901" "early endosome membrane" 0.774078651283793
-59 0.8113876592779 2 57 "GO:0031902" "late endosome membrane" 0.897322805457579
-182 0.746486502296909 2 11 "GO:0031904" "endosome lumen" 0.870577765016395
-1108 0.0261351810037135 2 14 "GO:0031941" "filamentous actin" 0.105717984420427
