"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
513 0.440807171092036 2 9 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.775262454895839
42 0.87466880228362 3 57 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.961590603444175
787 0.0219051584866017 2 34 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.224919038032071
776 0.09079366475046 3 19 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.426174344747057
946 0.0765774703645944 2 14 "GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor" 0.394355287352827
395 0.296026948710949 3 28 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.699911088882488
1002 0.0449839107179829 2 16 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.335934411759102
-1051 3.26009589778888e-06 2 79 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.00051012458967218
-376 0.673450330227775 2 5 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.86629516751895
-1338 9.73899335982702e-05 2 34 "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.00699990147737567
849 0.202220696483603 2 9 "GO:0016661;GO:0043546" "oxidoreductase activity, acting on other nitrogenous compounds as donors" 0.601430760307578
-1290 0.00157691681121758 4 24 "GO:0016668;GO:0047134" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.0490122792675734
-395 0.62812911398195 4 6 "GO:0016670" "oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor" 0.850822710340686
-918 0.16815004741752 4 9 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.558880215405052
96 0.838637431634399 4 18 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.952312463063046
275 0.144079797869237 3 114 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.525651922081662
136 0.649589752489555 2 45 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.858279937032944
298 0.415316626734384 4 30 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.75478849244181
450 0.550904363362062 4 7 "GO:0016712" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen" 0.817470990795318
515 0.564281596305392 4 5 "GO:0016714" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen" 0.822974465257298
268 0.656487914175756 4 11 "GO:0016717" "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" 0.861078699799089
-1005 0.111757794800679 2 10 "GO:0016722" "oxidoreductase activity, acting on metal ions" 0.474807602464239
709 0.239335426295 3 11 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.631274633576261
113 0.858647518746317 4 10 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.957754264363011
52 0.601725769474506 3 423 "GO:0016746" "acyltransferase activity" 0.836513047516802
87 0.621010224314476 2 131 "GO:0016747" "acyltransferase activity, transferring groups other than amino-acyl groups" 0.848173109218109
-65 0.670710729639488 2 174 "GO:0016758;GO:0016757" "glycosyltransferase activity" 0.863737221820169
-1 0.996918336121687 4 35 "GO:0016763" "pentosyltransferase activity" 0.999711308742872
30 0.9198931180782 3 44 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.983157142927444
163 0.0591571582157479 3 587 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.350673876021186
132 0.700050435921444 4 34 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.887605293615943
-251 0.211420653774799 4 100 "GO:0016779" "nucleotidyltransferase activity" 0.615528485673465
570 0.171411540361668 2 23 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.564823127266241
-89 0.756297008205028 3 49 "GO:0016782" "transferase activity, transferring sulphur-containing groups" 0.915670350623959
-331 0.582651210594152 2 11 "GO:0016783" "sulfurtransferase activity" 0.828229623084355
82 0.373305995337739 3 508 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.73081211250388
-241 0.501646456497052 2 31 "GO:0016790" "thiolester hydrolase activity" 0.801666517617161
205 0.137364850703055 3 217 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.518842478432643
1551 0.039990827838947 2 7 "GO:0016801" "hydrolase activity, acting on ether bonds" 0.326955578949691
-854 0.22640063430193 2 8 "GO:0016805" "dipeptidase activity" 0.625834035045274
44 0.820960476740698 2 109 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.946945384405018
7 0.977171351818532 3 73 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.999711308742872
2596 0.0036555936451504 3 5 "GO:0016812" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides" 0.0856001583875177
-204 0.819107845946163 3 5 "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.945757051042256
-249 0.541179066407457 4 24 "GO:0016814;GO:0019239" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.814764066644665
-127 0.841130801672541 3 10 "GO:0016822;GO:0016823" "hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances" 0.952312463063046
1 0.994219050949508 2 127 "GO:0016829" "lyase activity" 0.999711308742872
-18 0.955782439612035 3 37 "GO:0016830" "carbon-carbon lyase activity" 0.991600335767747
7 0.986217162410229 4 22 "GO:0016831" "carboxy-lyase activity" 0.999711308742872
664 0.379078041435677 2 7 "GO:0016832" "aldehyde-lyase activity" 0.73081211250388
-123 0.657150476164797 2 52 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.861078699799089
-160 0.790507874260725 3 11 "GO:0016840" "carbon-nitrogen lyase activity" 0.93816723983471
-585 0.51222550821559 2 5 "GO:0016841" "ammonia-lyase activity" 0.80430184843697
195 0.811375621261548 4 6 "GO:0016842" "amidine-lyase activity" 0.945757051042256
-4 0.996870924070277 3 5 "GO:0016846" "carbon-sulfur lyase activity" 0.999711308742872
633 0.106549616623489 3 26 "GO:0016849;GO:0009975" "phosphorus-oxygen lyase activity" 0.46530857904273
105 0.34369740174179 2 343 "GO:0016853" "isomerase activity" 0.717702645098127
-589 0.238313699037356 2 16 "GO:0016854" "racemase and epimerase activity" 0.630764653172646
-914 0.129140686457958 2 11 "GO:0016857" "racemase and epimerase activity, acting on carbohydrates and derivatives" 0.508602018584424
76 0.782778882529112 3 53 "GO:0016860" "intramolecular oxidoreductase activity" 0.933129836871007
584 0.473892629426472 4 6 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.788960056916631
127 0.876034391919102 2 6 "GO:0016863" "intramolecular oxidoreductase activity, transposing C=C bonds" 0.961590603444175
56 0.900156713811524 2 20 "GO:0016866" "intramolecular transferase activity" 0.971830391517709
-824 0.312520162731742 2 6 "GO:0016868" "intramolecular phosphotransferase activity" 0.709372398785985
91 0.609089680475865 2 127 "GO:0016874" "ligase activity" 0.83987186156744
24 0.943865146813566 3 35 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.988599888364511
461 0.107591091912276 3 49 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.46530857904273
524 0.181823123049983 2 26 "GO:0016881" "acid-amino acid ligase activity" 0.581531365882872
243 0.748081134582475 2 7 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.913180162885655
217 0.790345526849823 2 6 "GO:0016885" "ligase activity, forming carbon-carbon bonds" 0.93816723983471
1041 0.117903775206194 3 9 "GO:0016886" "ligase activity, forming phosphoric ester bonds" 0.48949220753474
-371 0.519783430259345 2 12 "GO:0016888" "DNA endonuclease activity, producing 5'-phosphomonoesters" 0.807273921581586
1971 0.0273272824810787 2 5 "GO:0016889" "DNA endonuclease activity, producing 3'-phosphomonoesters" 0.259722106225128
-595 0.0668721653046638 2 38 "GO:0016891;GO:0016893" "obsolete endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.371512029470354
95 0.899982324286615 2 7 "GO:0016892" "RNA endonuclease activity producing 3'-phosphomonoesters, hydrolytic mechanism" 0.971830391517709
878 0.128181582545784 -1 12 "GO:0016894" "obsolete endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters" 0.508306275612592
-886 0.321101697338153 2 5 "GO:0016899" "oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor" 0.7125853631959
185 0.589072850175166 3 34 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.832717527123541
1079 0.0185864589842723 2 19 "GO:0016917" "GABA receptor activity" 0.207518716814691
461 0.572233716813247 6 6 "GO:0017018" "myosin phosphatase activity" 0.823865313512479
127 0.576689735722892 2 78 "GO:0017022" "myosin binding" 0.823865313512479
-751 0.0853478031731229 3 21 "GO:0017025" "TBP-class protein binding" 0.415899164436439
-1 0.999017593438046 5 7 "GO:0017042" "glycosylceramidase activity" 0.999711308742872
828 0.0708531087528408 2 19 "GO:0017046" "peptide hormone binding" 0.377318652078052
-989 0.0414263902387754 2 17 "GO:0017056" "structural constituent of nuclear pore" 0.326955578949691
1801 0.0170370977319365 2 7 "GO:0017064" "fatty acid amide hydrolase activity" 0.201180415416529
208 0.496822035625397 2 43 "GO:0017069" "snRNA binding" 0.801325863911931
-439 0.411098816830634 2 14 "GO:0017070" "U6 snRNA binding" 0.75478849244181
-828 0.120872979751523 2 14 "GO:0017075" "syntaxin-1 binding" 0.496687949916643
278 0.602667113815619 2 14 "GO:0017080" "sodium channel regulator activity" 0.836513047516802
957 0.112300705082849 2 11 "GO:0017081" "chloride channel regulator activity" 0.474807602464239
429 0.569654784246203 2 7 "GO:0017108" "5'-flap endonuclease activity" 0.823865313512479
-694 0.297022532354302 2 9 "GO:0017110" "nucleoside diphosphate phosphatase activity" 0.699911088882488
-630 0.403991915719598 5 7 "GO:0017116" "single-stranded DNA helicase activity" 0.753559916894489
163 0.532889380904088 2 59 "GO:0017124" "SH3 domain binding" 0.811353597508498
1509 0.0169399138161413 2 10 "GO:0017128" "phospholipid scramblase activity" 0.201180415416529
-286 0.475072888635828 4 25 "GO:0017134" "fibroblast growth factor binding" 0.788960056916631
1158 0.00547653672068092 3 23 "GO:0017147" "Wnt-protein binding" 0.103246184078411
-765 0.347858343856798 3 6 "GO:0017150;GO:0106413" "tRNA dihydrouridine synthase activity" 0.719294652365935
-453 0.335916724718626 4 18 "GO:0017151" "DEAD/H-box RNA helicase binding" 0.717702645098127
282 0.708953067555556 2 7 "GO:0017162" "aryl hydrocarbon receptor binding" 0.892985791554096
1018 0.254244006112876 2 5 "GO:0017166" "vinculin binding" 0.654095317740061
921 0.126117883470534 3 11 "GO:0017169" "CDP-alcohol phosphatidyltransferase activity" 0.504933432916184
728 0.1333924399831 -1 17 "GO:0018024" "obsolete histone lysine N-methyltransferase activity" 0.511023605738205
-31 0.941206624195858 5 22 "GO:0018455" "alcohol dehydrogenase [NAD(P)+] activity" 0.98859632827046
-705 0.0181614426396397 4 45 "GO:0019003" "GDP binding" 0.20678870332263
1216 0.107186844442877 2 7 "GO:0019103" "pyrimidine nucleotide binding" 0.46530857904273
-306 0.566213070881198 4 14 "GO:0019104;GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.822974465257298
728 0.14489709504338 3 16 "GO:0019200" "carbohydrate kinase activity" 0.525651922081662
113 0.712297593581524 5 43 "GO:0019205" "nucleobase-containing compound kinase activity" 0.89478059578676
-103 0.870239863506263 2 10 "GO:0019206" "nucleoside kinase activity" 0.961590603444175
-171 0.534016428472141 3 53 "GO:0019209;GO:0030295" "kinase activator activity" 0.811353597508498
652 0.355747529395809 4 8 "GO:0019211;GO:0072542" "phosphatase activator activity" 0.723578532035742
-182 0.580190501369735 2 37 "GO:0019213" "deacetylase activity" 0.82678943813531
1745 0.0507244636718483 3 5 "GO:0019237" "centromeric DNA binding" 0.336669270592697
-328 0.713647792144497 2 5 "GO:0019238" "cyclohydrolase activity" 0.89478059578676
549 0.500822332007449 3 6 "GO:0019534" "toxin transmembrane transporter activity" 0.801666517617161
-552 0.536311676834958 5 5 "GO:0019784" "deNEDDylase activity" 0.812593449749936
-1596 0.0503010959481867 4 6 "GO:0019788" "NEDD8 transferase activity" 0.336669270592697
-396 0.599852023057655 4 7 "GO:0019789" "SUMO transferase activity" 0.836157365474307
-907 0.309866252628949 3 5 "GO:0019808" "polyamine binding" 0.708441730662607
575 0.362750387276248 3 10 "GO:0019825" "oxygen binding" 0.72803306346891
-417 0.0914826689793904 3 66 "GO:0019838" "growth factor binding" 0.426851369722099
310 0.226779890516703 2 61 "GO:0019842" "vitamin binding" 0.625834035045274
-1075 0.000431512956538226 2 43 "GO:0019843" "rRNA binding" 0.0215756478269113
1326 0.137606048627788 2 5 "GO:0019869" "chloride channel inhibitor activity" 0.518842478432643
-389 0.663011093868332 3 5 "GO:0019871" "sodium channel inhibitor activity" 0.863491232104849
-78 0.659448484801294 4 128 "GO:0019887;GO:0019207" "kinase regulator activity" 0.862314145013501
436 0.163241161535901 4 41 "GO:0019888;GO:0019208" "phosphatase regulator activity" 0.553767952112939
431 0.158406038176102 2 43 "GO:0019894" "kinesin binding" 0.548992726761096
274 0.00387061585752254 4 475 "GO:0019900;GO:0019901" "kinase binding" 0.0856001583875177
337 0.0530679278471916 5 134 "GO:0019903;GO:0019902" "phosphatase binding" 0.339619859804431
104 0.273590032709083 3 477 "GO:0019904" "protein domain specific binding" 0.676620511000958
-110 0.664288713812571 4 63 "GO:0019905" "syntaxin binding" 0.863566264955244
-366 0.266194429267533 2 37 "GO:0019955" "cytokine binding" 0.66806848335284
-477 0.499075893033433 4 8 "GO:0019956;GO:0001637;GO:0004896;GO:0140375;GO:0004950;GO:0016493;GO:0019957" "chemokine binding" 0.801666517617161
533 0.51352975921589 2 6 "GO:0019992" "diacylglycerol binding" 0.80457659822653
-377 0.00580150205046274 3 221 "GO:0022804" "active transmembrane transporter activity" 0.105900434254479
-464 0.324700269002352 5 18 "GO:0022821;GO:0140828;GO:0015298;GO:0015491" "obsolete solute:monoatomic cation antiporter activity" 0.716654143884906
1150 0.00483647486262783 6 24 "GO:0022824;GO:0022835" "transmitter-gated channel activity" 0.0964626902755386
665 4.88286826819229e-05 4 152 "GO:0022836;GO:0022839;GO:0022834" "gated channel activity" 0.00431946039109318
516 0.333629893751126 5 14 "GO:0022840;GO:0022842;GO:0022841" "narrow pore channel activity" 0.717702645098127
-945 3.25086972466035e-05 3 78 "GO:0022853" "active monoatomic ion transmembrane transporter activity" 0.00311541681946617
1785 0.00733495051088191 3 9 "GO:0030144" "alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity" 0.115375619614982
-466 0.136353752096416 2 41 "GO:0030145" "manganese ion binding" 0.517514240629962
981 0.27211930897776 7 5 "GO:0030151" "molybdenum ion binding" 0.676620511000958
260 0.614177699940434 3 15 "GO:0030159" "signaling receptor complex adaptor activity" 0.844861668578348
474 0.053157891099824 4 67 "GO:0030165" "PDZ domain binding" 0.339619859804431
87 0.818475388267644 2 28 "GO:0030170;GO:0070279" "vitamin B6 binding" 0.945757051042256
442 0.558520828807679 4 7 "GO:0030215" "semaphorin receptor binding" 0.821357932616788
-797 0.166946140455201 2 12 "GO:0030228;GO:0005041" "lipoprotein particle receptor activity" 0.558671202589003
119 0.156504122689866 2 619 "GO:0030234" "enzyme regulator activity" 0.547050884782206
416 0.641527043520789 2 5 "GO:0030235" "nitric-oxide synthase regulator activity" 0.855259221172746
-44 0.837575591138565 2 88 "GO:0030246" "carbohydrate binding" 0.952312463063046
-201 0.78961891006486 4 7 "GO:0030275" "LRR domain binding" 0.93816723983471
-129 0.668325196356667 3 44 "GO:0030276" "clathrin binding" 0.863566264955244
-834 0.0768135516235071 3 18 "GO:0030291" "protein serine/threonine kinase inhibitor activity" 0.394355287352827
-400 0.453740845997255 4 14 "GO:0030296" "protein tyrosine kinase activator activity" 0.781140677989286
-478 0.557984785407654 4 6 "GO:0030297" "transmembrane receptor protein tyrosine kinase activator activity" 0.821357932616788
-66 0.840488632853288 4 37 "GO:0030331" "nuclear estrogen receptor binding" 0.952312463063046
-55 0.892409902936433 3 24 "GO:0030332" "cyclin binding" 0.970815085171486
1027 0.0185506504781927 6 21 "GO:0030342;GO:0070576" "vitamin D 24-hydroxylase activity" 0.207518716814691
865 0.133754874197565 2 12 "GO:0030343;GO:0070643" "vitamin D3 25-hydroxylase activity" 0.511023605738205
299 0.635689609124084 6 10 "GO:0030346" "protein phosphatase 2B binding" 0.852031527380765
1341 0.00728650439235589 2 16 "GO:0030371" "translation repressor activity" 0.115375619614982
420 0.202356804100139 -1 37 "GO:0030374" "obsolete nuclear receptor coactivator activity" 0.601430760307578
1404 0.00494895541413633 2 16 "GO:0030506" "ankyrin binding" 0.0964626902755386
1375 0.0171440701833216 2 12 "GO:0030507" "spectrin binding" 0.201180415416529
-47 0.900844519441633 2 28 "GO:0030515" "snoRNA binding" 0.971830391517709
156 0.575182591886065 2 52 "GO:0030544" "Hsp70 protein binding" 0.823865313512479
241 0.336050074487393 2 64 "GO:0030545;GO:0048018;GO:0030546" "signaling receptor regulator activity" 0.717702645098127
532 0.336912952522727 2 13 "GO:0030551" "cyclic nucleotide binding" 0.717702645098127
1394 0.0484060533853562 4 8 "GO:0030552" "cAMP binding" 0.335934411759102
2432 0.00647097232495611 4 5 "GO:0030553" "cGMP binding" 0.111068927965665
259 0.0149623405396233 2 371 "GO:0030554" "adenyl nucleotide binding" 0.18501818946846
929 0.00117487699901365 2 49 "GO:0030594" "neurotransmitter receptor activity" 0.0419536386263517
821 0.245229399986406 3 8 "GO:0030619" "U1 snRNA binding" 0.640266511436426
-451 0.475785324601457 3 10 "GO:0030620" "U2 snRNA binding" 0.788960056916631
-83 0.91213955490487 3 7 "GO:0030621" "U4 snRNA binding" 0.978957526973493
-1077 0.186595716531113 3 6 "GO:0030628" "pre-mRNA 3'-splice site binding" 0.581531365882872
-39 0.68640044735085 2 455 "GO:0030674;GO:0060090" "molecular adaptor activity" 0.878042841438796
439 0.000129696003698424 2 317 "GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.00785002127648356
-995 0.07251080183413 3 13 "GO:0030742" "GTP-dependent protein binding" 0.377318652078052
-234 0.409581086360729 2 50 "GO:0030971;GO:1990782" "protein tyrosine kinase binding" 0.75478849244181
713 0.344975624837349 5 7 "GO:0030983" "mismatched DNA binding" 0.717702645098127
-3 0.987324617428277 3 109 "GO:0031072" "heat shock protein binding" 0.999711308742872
-910 0.308267444327839 4 5 "GO:0031208" "POZ domain binding" 0.70759992210981
348 0.00102187484156088 2 375 "GO:0031267;GO:0051020" "GTPase binding" 0.0405226230274142
-886 0.00791942271032163 3 36 "GO:0031369" "translation initiation factor binding" 0.119833369958814
-1529 0.0216690956435516 2 9 "GO:0031386;GO:0141047" "protein tag activity" 0.224499639550309
269 0.15251053041691 2 115 "GO:0031406;GO:0043177" "organic acid binding" 0.539652646090605
-643 0.185021185214327 3 17 "GO:0031420;GO:0030955;GO:0031402" "alkali metal ion binding" 0.581531365882872
328 0.512131816381369 2 16 "GO:0031434" "mitogen-activated protein kinase kinase binding" 0.80430184843697
158 0.654603457356029 6 32 "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" 0.861078699799089
-93 0.862064831313621 3 14 "GO:0031489" "myosin V binding" 0.95983862276422
-2 0.99401760609544 3 51 "GO:0031490" "chromatin DNA binding" 0.999711308742872
-385 0.389254943195659 2 20 "GO:0031491" "nucleosome binding" 0.738685123226086
621 0.446556000274349 2 6 "GO:0031543;GO:0031545" "peptidyl-proline dioxygenase activity" 0.779270713680579
-842 0.0318828584745526 2 26 "GO:0031593" "polyubiquitin modification-dependent protein binding" 0.28870304917902
-513 0.0971296771719257 2 42 "GO:0031624;GO:0044390" "ubiquitin-like protein conjugating enzyme binding" 0.444620364925091
-385 0.00225635481542926 5 260 "GO:0031625;GO:0044389" "ubiquitin-like protein ligase binding" 0.0632880009205768
-854 0.22640063430193 2 8 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 0.625834035045274
-545 0.388019187984272 2 10 "GO:0031685" "adenosine receptor binding" 0.738685123226086
1089 0.0495114362880252 5 13 "GO:0031690" "adrenergic receptor binding" 0.336217126368601
252 0.757765630588417 2 6 "GO:0031698" "beta-2 adrenergic receptor binding" 0.915670350623959
417 0.46924130705547 2 12 "GO:0031748" "D1 dopamine receptor binding" 0.787777376808453
-577 0.444726433950391 2 7 "GO:0031957" "very long-chain fatty acid-CoA ligase activity" 0.778440485605707
1100 0.0232526114170135 2 17 "GO:0031996" "thioesterase binding" 0.234387214404842
814 0.127462900284857 3 14 "GO:0032027" "myosin light chain binding" 0.507205312552199
826 0.0584890785190273 3 21 "GO:0032036" "myosin heavy chain binding" 0.348960570674072
-247 0.761660074918783 4 6 "GO:0032050" "clathrin heavy chain binding" 0.917182289169215
-1216 0.173352283873481 2 5 "GO:0032052" "bile acid binding" 0.567963323232203
-299 0.714282982984693 4 6 "GO:0032093" "SAM domain binding" 0.89478059578676
1623 0.0691669914641819 2 5 "GO:0032135" "DNA insertion or deletion binding" 0.377318652078052
-797 0.00124488614417536 3 66 "GO:0032182;GO:0043130" "ubiquitin-like protein binding" 0.0421064431118136
-526 0.456774840774506 2 8 "GO:0032183" "SUMO binding" 0.782848087765547
59 0.942182992926504 2 6 "GO:0032217" "riboflavin transmembrane transporter activity" 0.988599888364511
-538 0.0894210194825396 2 40 "GO:0032266" "phosphatidylinositol-3-phosphate binding" 0.423185894670455
117 0.868752967293442 2 8 "GO:0032356;GO:0032357" "oxidized DNA binding" 0.961590603444175
-788 0.296915723550264 2 7 "GO:0032422" "purine-rich negative regulatory element binding" 0.699911088882488
-84 0.830299897863835 2 26 "GO:0032451" "demethylase activity" 0.95131831833486
97 0.850216380842368 3 15 "GO:0032452;GO:0140457;GO:0141052" "protein demethylase activity" 0.9565771902743
-1007 0.130532638351101 2 9 "GO:0032453" "histone H3K4 demethylase activity" 0.511023605738205
676 0.407399490391159 3 6 "GO:0032454" "histone H3K9 demethylase activity" 0.75478849244181
595 0.50561257043352 2 5 "GO:0032552" "deoxyribonucleotide binding" 0.801666517617161
56 0.574089573215314 2 435 "GO:0032553;GO:0032555;GO:0035639" "ribonucleotide binding" 0.823865313512479
184 0.113138053774808 3 309 "GO:0032559;GO:0005524" "adenyl ribonucleotide binding" 0.476588871212561
-13 0.971376075951069 2 30 "GO:0032794" "GTPase activating protein binding" 0.997852086372187
1291 0.000261817911302965 2 32 "GO:0032813;GO:0005164" "tumor necrosis factor receptor superfamily binding" 0.0143376475237338
550 0.500171856920178 4 6 "GO:0033130" "acetylcholine receptor binding" 0.801666517617161
47 0.736242523017082 2 212 "GO:0033218;GO:0042277" "amide binding" 0.906070697613972
-373 0.233517329017009 3 41 "GO:0033293" "monocarboxylic acid binding" 0.628910839272975
-192 0.814232651259402 4 6 "GO:0033300;GO:0008520;GO:0015229" "dehydroascorbic acid transmembrane transporter activity" 0.945757051042256
-450 0.550777856436208 5 7 "GO:0033549" "MAP kinase phosphatase activity" 0.817470990795318
770 0.18190848412637 4 12 "GO:0033612" "receptor serine/threonine kinase binding" 0.581531365882872
-919 0.259581204246431 3 6 "GO:0033677" "DNA/RNA helicase activity" 0.661903292424381
207 0.66030744664039 4 18 "GO:0033764;GO:0016229" "steroid dehydrogenase activity" 0.862314145013501
-273 0.650055321151254 2 11 "GO:0033781" "cholesterol 24-hydroxylase activity" 0.858279937032944
1224 0.0421665701740705 6 11 "GO:0034046" "poly(G) binding" 0.327379052788133
-375 0.61962001559382 2 7 "GO:0034185" "apolipoprotein binding" 0.848173109218109
317 0.467510447377196 4 21 "GO:0034212;GO:0140186" "protein N-acyltransferase activity" 0.787072816559463
756 0.231717437480598 3 10 "GO:0034236" "protein kinase A catalytic subunit binding" 0.627000124947501
243 0.731348211983491 2 8 "GO:0034237" "protein kinase A regulatory subunit binding" 0.904355315893564
-744 0.196987905568186 2 12 "GO:0034450" "ubiquitin-ubiquitin ligase activity" 0.596147608956352
301 0.633656003442897 4 10 "GO:0034452" "dynactin binding" 0.852031527380765
-601 0.500753791515329 5 5 "GO:0034458" "3'-5' RNA helicase activity" 0.801666517617161
-1342 0.133091754370628 5 5 "GO:0034511" "U3 snoRNA binding" 0.511023605738205
135 0.880207407162484 5 5 "GO:0034513" "box H/ACA snoRNA binding" 0.961590603444175
666 0.317197320248272 2 9 "GO:0034595" "phosphatidylinositol phosphate 5-phosphatase activity" 0.712063561298826
11 0.98813598574042 7 7 "GO:0034596" "phosphatidylinositol phosphate 4-phosphatase activity" 0.999711308742872
-225 0.801388402911558 -1 5 "GO:0034648" "obsolete histone demethylase activity (H3-dimethyl-K4 specific)" 0.942943909671372
-192 0.81375630685169 3 6 "GO:0034713" "type I transforming growth factor beta receptor binding" 0.945757051042256
300 0.736674871538316 -1 5 "GO:0034930" "obsolete 1-hydroxypyrene sulfotransferase activity" 0.906070697613972
-979 0.22997649601069 2 6 "GO:0034979;GO:0141218" "NAD-dependent protein lysine deacetylase activity" 0.625834035045274
1344 0.0993408325542382 4 6 "GO:0035014" "phosphatidylinositol 3-kinase regulator activity" 0.444620364925091
-370 0.375505498668601 4 23 "GO:0035035" "histone acetyltransferase binding" 0.73081211250388
338 0.297423083069038 2 38 "GO:0035064;GO:0140034" "methylation-dependent protein binding" 0.699911088882488
990 0.0550770453076318 2 15 "GO:0035173" "histone kinase activity" 0.345180752399298
1285 0.0887047074885023 -1 7 "GO:0035184" "obsolete histone threonine kinase activity" 0.423133569509377
-416 0.489853479389664 2 11 "GO:0035197" "siRNA binding" 0.796791373830429
226 0.650428478519241 2 16 "GO:0035198" "miRNA binding" 0.858279937032944
806 0.367118100749321 4 5 "GO:0035241" "protein-arginine omega-N monomethyltransferase activity" 0.730425286957992
1226 0.169910404176576 4 5 "GO:0035243" "protein-arginine omega-N symmetric methyltransferase activity" 0.563103644965598
594 0.30309710216165 2 12 "GO:0035251;GO:0046527" "glucosyltransferase activity" 0.702266929163561
182 0.823296054545262 5 6 "GO:0035252;GO:0042285" "UDP-xylosyltransferase activity" 0.947738200927979
28 0.929505238242182 4 41 "GO:0035254" "glutamate receptor binding" 0.986716603776767
-306 0.463278803619163 2 23 "GO:0035255" "ionotropic glutamate receptor binding" 0.786990170649763
-101 0.879876879526542 4 9 "GO:0035259" "nuclear glucocorticoid receptor binding" 0.961590603444175
477 0.473561408818046 2 9 "GO:0035312" "5'-3' DNA exonuclease activity" 0.788960056916631
-2416 0.00683081089718473 4 5 "GO:0035325" "Toll-like receptor binding" 0.112220464739463
-468 0.56640263108784 2 6 "GO:0035497" "cAMP response element binding" 0.822974465257298
175 0.571497874382013 2 42 "GO:0035591" "signaling adaptor activity" 0.823865313512479
1950 0.00576064321810252 2 8 "GO:0035612" "AP-2 adaptor complex binding" 0.105900434254479
388 0.410373809835816 2 18 "GO:0035613" "RNA stem-loop binding" 0.75478849244181
-1 0.99873353826238 2 9 "GO:0035673" "oligopeptide transmembrane transporter activity" 0.999711308742872
