gene,signed_logP
Montipora_capitata_HIv3___TS.g24711.t1,-3.28819385001968
Montipora_capitata_HIv3___RNAseq.g43964.t1,-3.28251519060041
Montipora_capitata_HIv3___TS.g46173.t1,3.27945127292146
Montipora_capitata_HIv3___RNAseq.g24324.t1,3.27095912939664
Montipora_capitata_HIv3___RNAseq.g47840.t1,3.24786697652472
Montipora_capitata_HIv3___RNAseq.g28388.t1,-3.23745473474161
Montipora_capitata_HIv3___TS.g36736.t1,3.23325147971514
Montipora_capitata_HIv3___TS.g7099.t1,-3.22931617544061
Montipora_capitata_HIv3___RNAseq.g46239.t1,3.22828816916036
Montipora_capitata_HIv3___RNAseq.g9696.t1,3.21478200945396
Montipora_capitata_HIv3___RNAseq.g37606.t1,-3.19573747125882
Montipora_capitata_HIv3___TS.g2514.t1,-3.19028547792771
Montipora_capitata_HIv3___RNAseq.g19868.t1,-3.17915951838653
Montipora_capitata_HIv3___RNAseq.g39489.t1,-3.17647523821259
Montipora_capitata_HIv3___RNAseq.g8347.t1,3.17293962362833
Montipora_capitata_HIv3___RNAseq.g835.t1,3.16852703372722
Montipora_capitata_HIv3___RNAseq.g45451.t1,3.16377645978056
Montipora_capitata_HIv3___TS.g28421.t1,3.15798501509402
Montipora_capitata_HIv3___TS.g14007.t1,3.15455937390854
Montipora_capitata_HIv3___RNAseq.g6149.t1,-3.15114074546344
Montipora_capitata_HIv3___RNAseq.g5264.t1,3.1448377884165
Montipora_capitata_HIv3___RNAseq.g687.t1,-3.14494034592787
Montipora_capitata_HIv3___RNAseq.g46460.t1,-3.13706413649532
Montipora_capitata_HIv3___TS.g42112.t1,3.13314825255086
Montipora_capitata_HIv3___RNAseq.g39031.t1,-3.12123314856224
Montipora_capitata_HIv3___RNAseq.g45358.t1,3.11416285740437
Montipora_capitata_HIv3___RNAseq.g9601.t1,3.08699158922233
Montipora_capitata_HIv3___RNAseq.g47197.t1,3.06693068407406
Montipora_capitata_HIv3___RNAseq.g20005.t1,3.05158315091613
Montipora_capitata_HIv3___RNAseq.g24202.t1,-3.03808587083046
Montipora_capitata_HIv3___RNAseq.g47231.t1,3.02516357287606
Montipora_capitata_HIv3___RNAseq.g31243.t1,-3.01127881822926
Montipora_capitata_HIv3___RNAseq.g8196.t1,3.00825846655011
Montipora_capitata_HIv3___RNAseq.g49286.t1,-3.00473220999478
Montipora_capitata_HIv3___RNAseq.g15353.t1,2.99250471865179
Montipora_capitata_HIv3___RNAseq.g35028.t1,2.98464048979354
Montipora_capitata_HIv3___RNAseq.g27142.t1,-2.98144126026536
Montipora_capitata_HIv3___RNAseq.g22923.t1,-2.97798041073926
Montipora_capitata_HIv3___TS.g20760.t1b,2.96725681548938
Montipora_capitata_HIv3___TS.g21121.t2,-2.96546414533228
Montipora_capitata_HIv3___RNAseq.g37560.t1,2.96114136736429
Montipora_capitata_HIv3___RNAseq.g4555.t1,2.96207848989806
Montipora_capitata_HIv3___RNAseq.g42333.t1,2.95563994737407
Montipora_capitata_HIv3___RNAseq.g26526.t1,2.94731222046018
Montipora_capitata_HIv3___RNAseq.g5237.t1,-2.94298210742207
Montipora_capitata_HIv3___TS.g19197.t1a,2.94205525033532
Montipora_capitata_HIv3___RNAseq.g24503.t1,2.94317127771485
Montipora_capitata_HIv3___RNAseq.g12077.t1,2.93344364040363
Montipora_capitata_HIv3___RNAseq.g21359.t1,2.92158413475332
Montipora_capitata_HIv3___RNAseq.g36610.t1,-2.92350746070187
Montipora_capitata_HIv3___RNAseq.7881_t,-2.92298252052261
Montipora_capitata_HIv3___RNAseq.g39581.t1,2.90792979117197
Montipora_capitata_HIv3___TS.g33140.t1,-2.90920862584566
Montipora_capitata_HIv3___RNAseq.g40470.t1,2.90328893567626
Montipora_capitata_HIv3___RNAseq.g43742.t1,-2.90298406007579
Montipora_capitata_HIv3___RNAseq.g44737.t1,2.89603390829825
Montipora_capitata_HIv3___RNAseq.g12664.t1,-2.88529885208811
Montipora_capitata_HIv3___RNAseq.g6634.t1b,2.88581638344621
Montipora_capitata_HIv3___RNAseq.g27965.t1,-2.87656973247894
Montipora_capitata_HIv3___RNAseq.g47467.t1,2.8779562077663
Montipora_capitata_HIv3___TS.g6485.t1,-2.86485107024695
Montipora_capitata_HIv3___RNAseq.g50331.t1,2.8654487468297
Montipora_capitata_HIv3___RNAseq.g15366.t1,2.85675636962594
Montipora_capitata_HIv3___TS.g19159.t1,-2.85165369314843
Montipora_capitata_HIv3___RNAseq.g41077.t1,-2.84659221969944
Montipora_capitata_HIv3___RNAseq.g12631.t1,2.83456816821022
Montipora_capitata_HIv3___RNAseq.g39795.t1,-2.82975071309198
Montipora_capitata_HIv3___RNAseq.g46637.t1,2.82750240797082
Montipora_capitata_HIv3___RNAseq.g49571.t1,2.8288123645996
Montipora_capitata_HIv3___TS.g33511.t1,2.81784270667534
Montipora_capitata_HIv3___RNAseq.g6036.t2,-2.81890588844788
Montipora_capitata_HIv3___RNAseq.g49933.t1,-2.81255598908542
Montipora_capitata_HIv3___RNAseq.g28244.t1,-2.81037196788168
Montipora_capitata_HIv3___RNAseq.g14966.t1,2.80944962974387
Montipora_capitata_HIv3___RNAseq.g30553.t1,-2.80324912841057
Montipora_capitata_HIv3___RNAseq.g24607.t1,2.80325362225147
Montipora_capitata_HIv3___TS.g9955.t1,2.80507512094905
Montipora_capitata_HIv3___RNAseq.g13512.t1,-2.79636127198636
Montipora_capitata_HIv3___TS.g43170.t2,-2.79279381824841
Montipora_capitata_HIv3___RNAseq.g36337.t1,2.78857832717821
Montipora_capitata_HIv3___RNAseq.g43728.t1,-2.7881186038052
Montipora_capitata_HIv3___RNAseq.g4354.t1,2.78855335860736
Montipora_capitata_HIv3___TS.g19003.t2,-2.78501857812198
Montipora_capitata_HIv3___RNAseq.g34570.t1,2.78539582831245
Montipora_capitata_HIv3___TS.g21386.t1,2.78056259429597
Montipora_capitata_HIv3___RNAseq.g3939.t1,-2.77888980586137
Montipora_capitata_HIv3___RNAseq.g35178.t1,-2.77089182552796
Montipora_capitata_HIv3___RNAseq.g5159.t1,-2.76330924822093
Montipora_capitata_HIv3___RNAseq.g7292.t1,-2.76103329538442
Montipora_capitata_HIv3___RNAseq.g28264.t1,2.74987651490934
Montipora_capitata_HIv3___RNAseq.g26683.t1,2.7505510529419
Montipora_capitata_HIv3___TS.g47957.t2,2.74907617148943
Montipora_capitata_HIv3___RNAseq.g34140.t1,2.74429593431283
Montipora_capitata_HIv3___RNAseq.g16039.t1a,2.73265070852655
Montipora_capitata_HIv3___RNAseq.g29417.t1,-2.72206544911247
Montipora_capitata_HIv3___RNAseq.g36749.t1,2.71241571692872
Montipora_capitata_HIv3___RNAseq.g37081.t1,2.69950899607627
Montipora_capitata_HIv3___TS.g25657.t1,2.6978991632235
Montipora_capitata_HIv3___RNAseq.g11712.t1,2.69677422215488
Montipora_capitata_HIv3___TS.g37125.t1,2.68987446367624
Montipora_capitata_HIv3___RNAseq.711_t,-2.68408875883152
Montipora_capitata_HIv3___RNAseq.g5386.t1,-2.68119917581149
Montipora_capitata_HIv3___RNAseq.g43856.t1,-2.68153776537008
Montipora_capitata_HIv3___RNAseq.g15786.t1,-2.67779125733529
Montipora_capitata_HIv3___RNAseq.g35278.t1,2.66656560868117
Montipora_capitata_HIv3___RNAseq.g33881.t1,2.66567313819244
Montipora_capitata_HIv3___RNAseq.g36432.t1,-2.64885377113517
Montipora_capitata_HIv3___RNAseq.g5627.t1,2.63938778462426
Montipora_capitata_HIv3___RNAseq.g6926.t1,2.63656890191851
Montipora_capitata_HIv3___RNAseq.g41561.t1,2.63494817024241
Montipora_capitata_HIv3___RNAseq.g40917.t1,-2.62465856176595
Montipora_capitata_HIv3___TS.g1191.t1,2.62469088137152
Montipora_capitata_HIv3___RNAseq.g36415.t1,-2.62147169898241
Montipora_capitata_HIv3___TS.g18951.t1,2.62062488966446
Montipora_capitata_HIv3___RNAseq.g44409.t1,-2.6098926599331
Montipora_capitata_HIv3___RNAseq.g25838.t1,-2.60558413076256
Montipora_capitata_HIv3___RNAseq.g16466.t1,2.5990138508577
Montipora_capitata_HIv3___RNAseq.g47979.t1,2.59306557008601
Montipora_capitata_HIv3___RNAseq.g10766.t1,-2.59174518485424
Montipora_capitata_HIv3___RNAseq.g14489.t1,2.5881918097519
Montipora_capitata_HIv3___RNAseq.g12801.t1,-2.58531998319287
Montipora_capitata_HIv3___RNAseq.g38070.t1,-2.58056959142127
Montipora_capitata_HIv3___RNAseq.g19120.t1,-2.58175759046333
Montipora_capitata_HIv3___RNAseq.g37228.t1,-2.57661763292808
Montipora_capitata_HIv3___RNAseq.g12916.t1,-2.57490204296154
