gene,signed_logP
Montipora_capitata_HIv3___TS.g30192.t1,5.07718929637265
Montipora_capitata_HIv3___RNAseq.g29792.t1,-5.05729399725487
Montipora_capitata_HIv3___RNAseq.g403.t1,-5.03925375447879
Montipora_capitata_HIv3___TS.g50346.t1b,5.01507081885052
Montipora_capitata_HIv3___TS.g39186.t1,-5.01176824927438
Montipora_capitata_HIv3___RNAseq.g45361.t1,-5.00978518995591
Montipora_capitata_HIv3___RNAseq.g26595.t1,5.00714519944044
Montipora_capitata_HIv3___RNAseq.g3908.t1,4.99911291373155
Montipora_capitata_HIv3___RNAseq.g19982.t1a,-4.9957522683161
Montipora_capitata_HIv3___RNAseq.g4625.t1,4.99494236729825
Montipora_capitata_HIv3___RNAseq.g49548.t1b,4.98213089711695
Montipora_capitata_HIv3___RNAseq.g2567.t1,-4.97897802336742
Montipora_capitata_HIv3___RNAseq.g24524.t1,-4.96250466451108
Montipora_capitata_HIv3___RNAseq.g27716.t1,-4.95637925241086
Montipora_capitata_HIv3___RNAseq.g15404.t1,-4.95323710744409
Montipora_capitata_HIv3___RNAseq.g13857.t1,-4.94242307051214
Montipora_capitata_HIv3___RNAseq.g19123.t1,4.93430277938083
Montipora_capitata_HIv3___RNAseq.g12285.t1,4.92735456379975
Montipora_capitata_HIv3___RNAseq.g36907.t1,4.9149726205165
Montipora_capitata_HIv3___TS.g32206.t1,4.90508348403624
Montipora_capitata_HIv3___RNAseq.g22943.t1,-4.90179695023854
Montipora_capitata_HIv3___RNAseq.g30609.t1,-4.88561310800294
Montipora_capitata_HIv3___RNAseq.g45527.t1,4.86109889642939
Montipora_capitata_HIv3___RNAseq.g35333.t1,4.84551243203382
Montipora_capitata_HIv3___TS.g48036.t1,4.84596400121405
Montipora_capitata_HIv3___RNAseq.g35008.t1,4.84279259518363
Montipora_capitata_HIv3___RNAseq.g668.t1,-4.84216242282087
Montipora_capitata_HIv3___RNAseq.g45041.t1,-4.84000543750317
Montipora_capitata_HIv3___RNAseq.g9808.t1,4.83501981588181
Montipora_capitata_HIv3___RNAseq.g20224.t1,4.82458217555043
Montipora_capitata_HIv3___RNAseq.g29468.t1,-4.7990833850543
Montipora_capitata_HIv3___RNAseq.g27720.t1,-4.79602286294482
Montipora_capitata_HIv3___RNAseq.g19432.t1,4.76512072134726
Montipora_capitata_HIv3___RNAseq.g15221.t1,4.76274986686587
Montipora_capitata_HIv3___RNAseq.g32807.t1,4.75652323208204
Montipora_capitata_HIv3___RNAseq.g40982.t1a,4.75462517890711
Montipora_capitata_HIv3___RNAseq.g19167.t1,4.75062243224373
Montipora_capitata_HIv3___RNAseq.g20766.t1,-4.74504661797128
Montipora_capitata_HIv3___RNAseq.g4930.t1,4.73867145277811
Montipora_capitata_HIv3___TS.g1164.t1,4.7336736212981
Montipora_capitata_HIv3___RNAseq.g26955.t1,-4.71086464624418
Montipora_capitata_HIv3___RNAseq.g46378.t1,4.70346264213638
Montipora_capitata_HIv3___RNAseq.g10292.t1,4.70131128376113
Montipora_capitata_HIv3___TS.g1676.t1,4.69911317368753
Montipora_capitata_HIv3___RNAseq.g9995.t1,-4.67569581645569
Montipora_capitata_HIv3___RNAseq.g14363.t1,-4.67339918836642
Montipora_capitata_HIv3___RNAseq.g44562.t1,-4.67297146793845
Montipora_capitata_HIv3___TS.g46166.t1,-4.66669771865219
Montipora_capitata_HIv3___RNAseq.g14947.t1,4.66346499211575
Montipora_capitata_HIv3___TS.g32424.t1,4.6605085935628
Montipora_capitata_HIv3___RNAseq.g40062.t1,-4.64838391515545
Montipora_capitata_HIv3___RNAseq.g39922.t1,4.64500973372648
Montipora_capitata_HIv3___RNAseq.g18312.t1,4.6285596486089
Montipora_capitata_HIv3___TS.g28822.t2,4.62509223037219
Montipora_capitata_HIv3___RNAseq.g14643.t1,4.62330205854414
Montipora_capitata_HIv3___RNAseq.g24942.t1,4.60216431635441
Montipora_capitata_HIv3___RNAseq.g18979.t1,-4.58619120974045
Montipora_capitata_HIv3___RNAseq.g24095.t1,-4.57381918245454
Montipora_capitata_HIv3___RNAseq.g34294.t1,4.56786331564558
Montipora_capitata_HIv3___RNAseq.g36794.t1,-4.55604279719498
Montipora_capitata_HIv3___RNAseq.g45326.t1,4.5482036360905
Montipora_capitata_HIv3___RNAseq.g24514.t1,-4.52861405400411
Montipora_capitata_HIv3___RNAseq.g34888.t1,-4.52251417858923
Montipora_capitata_HIv3___RNAseq.g44814.t1,4.50800613827889
Montipora_capitata_HIv3___TS.g46118.t1,-4.5036344441685
Montipora_capitata_HIv3___RNAseq.g30913.t1,4.49854761682172
Montipora_capitata_HIv3___RNAseq.g20250.t1,4.47901538942976
Montipora_capitata_HIv3___TS.g36774.t2,-4.47759951872777
Montipora_capitata_HIv3___TS.g14155.t1,4.46750462469915
Montipora_capitata_HIv3___RNAseq.262_t,4.46213507735972
Montipora_capitata_HIv3___RNAseq.g35720.t1,4.45014950028045
Montipora_capitata_HIv3___RNAseq.g8250.t1b,4.45116550558839
Montipora_capitata_HIv3___RNAseq.g3719.t1,-4.44579290995146
Montipora_capitata_HIv3___RNAseq.g16335.t1,4.43623703843844
Montipora_capitata_HIv3___RNAseq.g33022.t1,4.38714808620399
Montipora_capitata_HIv3___RNAseq.g43827.t1,4.38105374718116
Montipora_capitata_HIv3___TS.g46883.t1,-4.3795186675764
Montipora_capitata_HIv3___RNAseq.g6055.t1,4.36304774235322
Montipora_capitata_HIv3___TS.g10096.t1,-4.34513738276365
Montipora_capitata_HIv3___RNAseq.g45048.t1,4.34442103929237
